term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
motoric response to fear	http://purl.bioontology.org/ontology/EMRO/0000033	~R	-I	-O	-U	+D	Role	A motoric response to fear is anti-rigid (~R) because it's a temporary condition that an entity (typically an organism or body part) exhibits only when responding to fear - the same entity can exist without manifesting this response. It does not carry identity (-I, -O) as the response itself doesn't provide identity conditions; rather, it's identified through the responding entity and the fear stimulus. It lacks unity (-U) because the response can involve disparate motor actions (trembling, running, freezing) that don't form an intrinsic whole but rather a collection of coordinated but separable movements. It is dependent (+D) as this response cannot exist without: (1) an entity capable of motor activity, (2) a fear state or stimulus, and (3) the causal relationship between them. This classifies as a Role because it represents a contingent, context-dependent state that entities participate in under specific circumstances (presence of fear).	
motoric response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000034	~R	-I	-O	-U	+D	Role	A motoric response to anxiety is an anti-rigid property (~R) because it is contingent - an entity (person) exhibits this response only under specific circumstances (when experiencing anxiety), and the same entity can exist without manifesting this response. It does not carry identity (-I, -O) as the response itself doesn't provide identity conditions for the person experiencing it; the person's identity exists independently of this particular response pattern. Unity is non-unifying (-U) because the response can encompass various discrete motor behaviors (trembling, pacing, fidgeting) without forming an intrinsic whole. It is dependent (+D) as this response cannot exist without both: (1) an entity capable of motor activity, and (2) the psychological state of anxiety that triggers it. The property represents a temporary behavioral role/phase that an organism plays when responding to anxiety stimuli.	
emotional valence	http://purl.bioontology.org/ontology/EMRO/0000035	-R	-I	-O	-U	+D	Quality/Attribute	Emotional valence is a quality or property of emotional states (positive, negative, neutral). **Rigidity (-R)**: Not rigid - the same emotion can have different valences in different contexts or for different individuals; valence is contingent rather than essential. **Identity (-I, -O)**: As a quality/attribute, it does not carry or supply its own identity condition - it depends on the emotional state it characterizes. **Unity (-U)**: Emotional valence lacks intrinsic unity - it is a dimensional property (degree of positivity/negativity) rather than a unified whole. **Dependence (+D)**: Critically dependent - emotional valence cannot exist without an emotion or emotional state to characterize. It is an inherent quality that requires a bearer (the emotion produced by cognitive appraisal). This aligns with the description showing valence as corresponding to/dependent on emotion, which itself depends on cognitive appraisal of stimuli.	
process	http://purl.obolibrary.org/obo/BFO_0000015	-R	+I	+O	+U	-D	Category	A process is a perdurant entity extended in time with temporal parts. It is NON-RIGID (-R) because being a process is not essential to its temporal parts or participants in all possible worlds - the same matter could exist without undergoing that process. It CARRIES and SUPPLIES its own IDENTITY (+I, +O) through spatiotemporal continuity and causal connection between its stages. A process has UNITY (+U) as it constitutes an intrinsic whole with connected temporal parts following a coherent trajectory. It is INDEPENDENT (-D) as processes can exist without intrinsically depending on other entities (though they may involve participants, the process itself is the primary entity). As a high-level, non-rigid category that supplies identity, 'process' functions as a Category in Guarino-Welty's taxonomy.	
characteristic	http://purl.obolibrary.org/obo/COB_0000502	-R	-I	-O	-U	+D	Mixin	A 'characteristic' is a property or attribute that something possesses. It is **-R (Non-Rigid)** because characteristics can be acquired or lost (e.g., 'being red' is a characteristic a car can gain or lose through repainting). It is **-I (No Identity)** and **-O (No Own Identity)** because characteristics themselves do not carry identity conditions—they are borne by entities but don't determine what those entities fundamentally are. It is **-U (Non-Unifying)** because characteristics don't necessarily constitute wholes; they are dispersed qualities/attributes without intrinsic unity (a color, a weight, a shape are distinct characteristics). It is **+D (Dependent)** because characteristics cannot exist independently—they must inhere in or be borne by some entity (there is no 'redness' without something that is red). As a non-rigid, identity-less property that can apply across different kinds of entities, 'characteristic' is best classified as a **Mixin**.	
system process	http://purl.obolibrary.org/obo/GO_0003008	-R	+I	-O	+U	+D	Role	A 'system process' is a process that plays a specific role within a system context. Rigidity is -R (non-rigid) because a process can be a system process in some contexts (e.g., when part of an operating system) but not in others (the same computational sequence could exist independently). Identity is +I because processes carry identity conditions based on their causal/temporal structure. Own_identity is -O because it inherits identity from 'Process' rather than supplying its own unique IC. Unity is +U because each system process instance is a unified whole with coherent execution boundaries. Dependence is +D because a system process necessarily depends on the system infrastructure (hardware, OS kernel, resources) to exist and execute. The anti-rigidity and dependence characteristics align with the Role meta-property pattern, as being a 'system process' is contingent on participating in a system relationship.	
muscle system process	http://purl.obolibrary.org/obo/GO_0003012	-R	-I	-O	-U	+D	Mixin	A 'muscle system process' refers to biological processes involving muscular systems (e.g., contraction, relaxation, locomotion). As a process type: (1) **Rigidity (-R)**: Non-rigid because the same physical entities can undergo muscle processes contingently - a muscle cell can exist without actively performing a muscle system process at every moment. (2) **Identity (-I)** and **Own Identity (-O)**: Processes typically lack intrinsic identity conditions in the ontological sense; they are identified by their participants, timing, and context rather than carrying their own IC. (3) **Unity (-U)**: Muscle system processes can vary in scope and integration - from single muscle fiber contractions to coordinated system-level movements - they don't necessarily form intrinsic wholes with unified principles. (4) **Dependence (+D)**: These processes are existentially dependent on muscle tissue/systems to occur - a muscle process cannot exist without the muscular substrate. The combination of non-rigidity and lack of identity/unity characteristics makes this a **Mixin** - a property that applies contingently across different contexts without supplying essential classification criteria.	
circulatory system process	http://purl.obolibrary.org/obo/GO_0003013	-R	-I	-O	-U	+D	Mixin	A circulatory system process represents various biological processes (blood circulation, heart contraction, vessel dilation, etc.) that occur within or involve the circulatory system. **Rigidity (-R)**: Non-rigid because the same physical matter/organism can participate in circulatory processes at some times but not others (e.g., during cardiac arrest, circulation ceases but the organism momentarily persists). **Identity (-I, -O)**: As a process type, it does not carry a clear identity condition - different instances of circulation are individuated by their participants and spatiotemporal boundaries, not by the property itself. Processes generally lack intrinsic identity criteria. **Unity (-U)**: Non-unifying because circulatory processes encompass heterogeneous sub-processes (pumping, gas exchange, nutrient transport) that don't form a single intrinsic whole - they are functionally related but spatiotemporally scattered. **Dependence (+D)**: Dependent because any circulatory process cannot exist without the circulatory system (heart, vessels, blood) as its material basis. The process is existentially dependent on these anatomical structures. This is classified as a **Mixin** - a non-rigid property that applies contingently to entities and lacks its own identity criteria.	
heart process	http://purl.obolibrary.org/obo/GO_0003015	-R	-I	-O	+U	+D	Phase	A heart process is a temporal occurrence or event involving heart function (e.g., cardiac cycle, heartbeat). As a process/event, it is non-rigid (-R) because being 'a heart process' is a temporary state - the same spatiotemporal region could hypothetically be described differently, and processes have temporal boundaries. It does not carry identity (-I, -O) because processes typically lack their own identity conditions - they are identified through their participants (the heart) and temporal bounds, not intrinsically. It shows unity (+U) as individual heart processes (like a single heartbeat) are intrinsic wholes with clear boundaries and internal cohesion. It is dependent (+D) because a heart process cannot exist without the heart as its bearer - processes are ontologically dependent on their participants. This classifies as a Phase rather than a Role because it represents a temporal stage of heart function rather than a relational context.	
respiratory system process	http://purl.obolibrary.org/obo/GO_0003016	-R	-I	-O	-U	+D	Mixin	A respiratory system process is a type of biological process that is non-rigid (-R) because entities can instantiate it contingently (e.g., a breathing event occurs at specific times but the same organism isn't always in the state of performing that process). It does not carry identity conditions (-I, -O) as processes are typically identified by their participants and temporal extent rather than the process type itself supplying identity criteria. It is non-unifying (-U) because respiratory processes can involve multiple distinct sub-processes (gas exchange, ventilation, cellular respiration) without forming an intrinsic whole. It is dependent (+D) because any respiratory system process necessarily depends on the existence of respiratory system components (lungs, organisms, etc.) to occur. As a non-rigid property without its own identity criterion, it classifies as a Mixin - a property that can be applied to different entities across possible worlds without being essential to them.	
transport	http://purl.obolibrary.org/obo/GO_0006810	-R	-I	-O	-U	+D	Mixin	Transport is a non-rigid property (-R) as entities can participate in transport processes contingently - a molecule may or may not be undergoing transport at different times. It does not carry its own identity condition (-I, -O) since transport is a process type that gets its identity from the transported entity and the spatial-temporal context, not from an intrinsic principle. It lacks unity (-U) because 'transport' subsumes highly heterogeneous instances (transmembrane, vesicle-mediated, microtubule-based) with no common whole structure - it's a process category spanning multiple mechanisms. Transport is dependent (+D) as it necessarily requires: (1) something being transported, (2) a spatial path/medium, and (3) typically an energy source or mechanism. As a high-level abstraction meant for specialization (not direct annotation), it functions as a Mixin - a non-rigid, non-identity-carrying property that cuts across different rigid types and is further specialized by its children.	
muscle contraction	http://purl.obolibrary.org/obo/GO_0006936	~R	-I	-O	+U	+D	Phase	Muscle contraction is a temporary state/process that a muscle undergoes. It is anti-rigid (~R) because being in contraction is not essential to being a muscle - muscles can also be relaxed. It does not carry identity conditions (-I, -O) as it's a process/phase rather than a substance that supplies identity criteria. It has unity (+U) as each contraction event is an intrinsic whole with clear temporal and spatial boundaries. It is dependent (+D) because a contraction cannot exist without a muscle that performs it - the process intrinsically depends on the muscle tissue. This classifies as a Phase - a non-rigid, time-dependent state that entities (muscles) can enter and exit.	
respiratory gaseous exchange by respiratory system	http://purl.obolibrary.org/obo/GO_0007585	~R	-I	-O	-U	+D	Phase	This entity represents a physiological process/activity rather than a stable kind. **Rigidity (~R)**: Anti-rigid because it's a temporal phase - the respiratory system is not always actively performing gas exchange (e.g., during apnea, breath-holding, or post-mortem). Being 'engaged in gas exchange' is a contingent state. **Identity (-I, -O)**: As a process/activity, it doesn't carry or supply identity criteria. The identity comes from the participating system (respiratory system) and the process type, not from this activity itself. **Unity (-U)**: Non-unifying because gas exchange involves multiple distributed components (alveoli, capillaries, diffusion gradients) acting coordinately but not forming a single intrinsic whole - it's a distributed physiological process. **Dependence (+D)**: Essentially dependent on the respiratory system and circulatory system to exist - cannot occur without these substrate entities. This classifies as a **Phase** (anti-rigid, temporary state of an entity) or **Process** in ontological terms, representing a contingent activity period of the respiratory system.	
body fluid secretion	http://purl.obolibrary.org/obo/GO_0007589	-R	+I	+O	+U	+D	Sortal (Kind)	Body fluid secretion is a biological process with the following ontological characteristics: (1) **-R (Non-Rigid)**: While instances are secretion processes when they occur, the specific entities involved (cells, glands) could exist without actively secreting, making it non-essential across all possible worlds. (2) **+I (Carries Identity)**: As a specific type of biological process, secretion events have clear identity conditions based on spatiotemporal boundaries, the organism involved, the fluid type, and the physiological mechanism. (3) **+O (Supplies Own Identity)**: This process type provides its own identity criteria—what makes a secretion event *this particular secretion* is determined by the process itself (when it started, what was secreted, by which organ/cells). (4) **+U (Unifying)**: Each secretion event constitutes an intrinsic whole—a unified physiological process with coordinated cellular activity, temporal boundaries, and functional completion. (5) **+D (Dependent)**: Secretion processes are existentially dependent on the organism and the secretory structures (glands, cells) performing them; they cannot exist independently. This classifies as a Sortal Kind representing a natural process type.	
behavior	http://purl.obolibrary.org/obo/GO_0007610	-R	-I	-O	-U	+D	Non-Rigid Property (Quality/Process-like)	Behavior is NON-RIGID (-R) because being a behavior is not essential to any particular instance across all possible worlds - a specific behavioral event could cease to exist or change. It does NOT CARRY IDENTITY (-I, -O) as behaviors are typically identified by their associated organism or behavioral context, not by inherent identity conditions of the behavior itself. It is NON-UNIFYING (-U) because behaviors can be complex, fragmented processes without intrinsic wholeness (e.g., foraging behavior consists of multiple distinct actions). It is DEPENDENT (+D) because behaviors necessarily depend on organisms (specifically animals with nervous systems per the description) to exist - a behavior cannot exist without an entity exhibiting it. This aligns with GO's classification as a high-level processual property requiring nervous system responses.	
biological_process	http://purl.obolibrary.org/obo/GO_0008150	+R	+I	+O	-U	+D	Category	As the root term of the biological process ontology, 'biological_process' represents a fundamental category that subsumes all specific biological processes. It is +R (rigid) because being a biological process is essential to all its instances across possible worlds - a metabolic pathway cannot cease to be a biological process while remaining the same entity. It carries identity (+I) and supplies its own identity condition (+O) as it defines what counts as a biological process (sequences of molecular events with a defined beginning and end, resulting in biological outcomes). It is -U (non-unifying) because biological processes vary greatly in their wholeness - some are tightly integrated (e.g., a single enzymatic reaction) while others are loosely coupled events. It is +D (dependent) because biological processes inherently depend on biological entities (organisms, cells, molecules) to be instantiated - no process exists without participating entities. This is a high-level Category rather than a Sortal, as it's too abstract to directly individuate instances without further specialization.	
multicellular organismal process	http://purl.obolibrary.org/obo/GO_0032501	-R	-I	-O	-U	+D	Mixin	A multicellular organismal process is non-rigid (-R) because being involved in such a process is not essential to the entities that participate in it - cells, molecules, or structures can exist without being in this process. It does not carry identity (-I, -O) as processes are generally identified by their participants and temporal boundaries, not by the process type itself. It is non-unifying (-U) because processes are temporally extended occurrences without intrinsic spatial wholeness - they are patterns of activity rather than unified objects. It is dependent (+D) because a multicellular organismal process cannot exist without a multicellular organism in which to occur - it intrinsically depends on its bearer. As a high-level process category that lacks rigidity and identity, it functions as a Mixin, grouping diverse biological processes that share the common feature of occurring at the organismal level in multicellular entities.	
secretion by tissue	http://purl.obolibrary.org/obo/GO_0032941	-R	-I	-O	-U	+D	Mixin	This term represents a biological process (secretion) performed by a tissue. As a process, it is non-rigid (-R) because the same entity can exist without performing this process at all times - tissues can stop/start secreting. It does not carry identity (-I, -O) because processes are typically identified by their participants and temporal boundaries, not by intrinsic identity conditions of the process type itself. Unity is non-unifying (-U) as secretion processes don't form intrinsic wholes with clear boundaries - they are continuous activities that can be arbitrarily segmented. Dependence is positive (+D) because secretion processes cannot exist without the tissue performing them and the substance being secreted - they are inherently relational and dependent on their participants. As a non-rigid property without identity, this classifies as a Mixin (specifically a process-oriented mixin applicable to various tissue types).	
locomotion	http://purl.obolibrary.org/obo/GO_0040011	-R	-I	-O	-U	+D	Mixin	Locomotion is a non-rigid property (-R) because entities can gain or lose the ability to move from place to place (e.g., animals can become paralyzed, machines can break down) while remaining the same entity. It does not carry identity conditions (-I, -O) as 'being capable of locomotion' or 'engaging in locomotion' doesn't provide criteria for distinguishing or counting instances - the identity comes from the entity performing locomotion (organism, vehicle, etc.), not from the locomotion property itself. It is non-unifying (-U) because locomotion as a property doesn't define intrinsic wholes - it's a capability or activity that can be present in diverse entities without making them unified wholes. It is dependent (+D) because locomotion cannot exist independently - it requires an agent/entity that moves (an animal, robot, vehicle, etc.). The property is contingent and subsumes entities across different kinds (animals, robots, vehicles), making it a mixin that represents a common capability without essential commitment.	
secretion	http://purl.obolibrary.org/obo/GO_0046903	-R	+I	+O	+U	+D	Sortal (Kind)	A secretion is a biological substance produced and released by cells or glands. Rigidity is -R because something can be a secretion at one time (when actively being produced/released) but may cease to be one after the process completes or when reabsorbed. Identity is +I because secretions carry identity conditions - we can distinguish one secretion from another based on their composition, origin, and biological function. Own Identity is +O because secretions supply their own identity criteria through their specific chemical composition, cellular origin, and functional properties (e.g., insulin secretion vs. saliva). Unity is +U because each secretion instance forms an intrinsic whole - a unified substance with coherent biological properties and composition. Dependence is +D because secretions are ontologically dependent on the biological organisms/cells that produce them - they cannot exist independently without their producing source. This is classified as a Kind (functional sortal) despite -R because it represents a fundamental category of biological substances with clear identity and unity criteria.	
nervous system process	http://purl.obolibrary.org/obo/GO_0050877	-R	-I	-O	-U	+D	Mixin	A nervous system process is non-rigid (-R) because being a nervous system process is not essential across all possible worlds—the same physical events could potentially occur in different biological contexts. It does not carry identity (-I, -O) as processes are typically individuated by their participants and temporal boundaries rather than by this property itself. It is non-unifying (-U) because nervous system processes vary greatly in scope and complexity (from single neuron firing to complex cognitive processes) without forming intrinsic wholes defined by this property alone. It is dependent (+D) because any nervous system process intrinsically requires a nervous system to exist—without the nervous system as substrate, such processes cannot occur. This makes it a Mixin: a non-rigid property that can apply to various types of processes but doesn't supply essential identity criteria.	
regulation of body fluid levels	http://purl.obolibrary.org/obo/GO_0050878	-R	-I	-O	-U	+D	Mixin	This entity represents a biological process or function rather than a substantial entity. As a process, it is non-rigid (-R) because being a 'regulation of body fluid levels' is not essential to all instances across all possible states - the same physiological mechanism could potentially regulate other parameters. It lacks identity criteria (-I, -O) as processes are typically identified by their participants, timing, and context rather than carrying intrinsic identity conditions. It is non-unifying (-U) because such regulatory processes involve multiple distributed mechanisms (kidney function, hormonal signals, neural feedback) that don't form a single intrinsic whole. It is dependent (+D) as this process cannot exist without an organism with body fluids to regulate. This qualifies as a Mixin - a non-rigid property that can apply contingently to instances and serves to describe a capability or function rather than define essential nature.	
cognition	http://purl.obolibrary.org/obo/GO_0050890	-R	-I	-O	-U	+D	Mixin	Cognition is a non-rigid property because entities can possess cognitive capabilities contingently (e.g., a person under anesthesia temporarily lacks active cognition, cognitive systems can be activated/deactivated). It does not carry identity conditions (-I) as cognition itself doesn't provide criteria to distinguish or count instances - we identify cognitive agents by other means (being a person, animal, or AI system), not by their cognition per se. Consequently, it doesn't supply its own identity (-O). Unity is negative (-U) because cognition encompasses diverse, non-unified processes (perception, memory, reasoning, attention) that don't form an intrinsic whole - it's a scattered collection of mental activities. Dependence is positive (+D) because cognition necessarily depends on a cognitive agent or substrate (brain, nervous system, computational system) to exist - there is no cognition without something that cognizes. As a non-rigid property without identity conditions, cognition classifies as a Mixin - a property that can apply to instances of different kinds contingently.	
localization	http://purl.obolibrary.org/obo/GO_0051179	~R	-I	-O	-U	+D	Role	Localization is anti-rigid (~R) because an entity can gain or lose the property of being localized in a specific place—it's not essential across all possible worlds that something be in a particular location. It does not carry identity (-I, -O) as location alone doesn't determine what something is; two different entities can share the same localization without being the same entity. It is non-unifying (-U) because a localization refers to a relational property (being-at-a-place) rather than defining an intrinsic whole. It is dependent (+D) as localization cannot exist without both an entity that is localized and a spatial region/place where it is located—it's an extrinsically dependent relational property. This fits the Role classification: contingent (anti-rigid), relationally dependent properties that entities can acquire and lose.	
establishment of localization	http://purl.obolibrary.org/obo/GO_0051234	-R	-I	-O	-U	+D	Mixin	The 'establishment of localization' refers to a process that directs substances/molecules to specific cellular or extracellular locations. As a process: (1) Rigidity is -R because being this specific process type is not essential to the participating entities across all possible worlds - molecules can participate in different processes; (2) Identity is -I because processes generally inherit identity from their participants and temporal boundaries rather than supplying their own identity criteria; (3) Own_identity is -O as it doesn't provide its own global identity condition; (4) Unity is -U because the process involves multiple dispersed components (transported substances, cellular machinery, regulatory factors) that don't form an intrinsic whole; (5) Dependence is +D because this process intrinsically depends on the existence of the substance being localized, the cellular machinery performing localization, and the target location. This is classified as a Mixin because it's a non-rigid property that can apply to various biological processes without carrying identity.	
motor behavior	http://purl.obolibrary.org/obo/GO_0061744	~R	-I	-O	-U	+D	Phase	Motor behavior represents a temporal phase or activity pattern of an organism. It is anti-rigid (~R) because an entity (e.g., a person) can exhibit motor behavior at some times but not others - it's not essential throughout existence. It does not carry identity (-I, -O) since 'motor behavior' doesn't provide criteria to distinguish one instance from another or to track it over time; the identity comes from the organism performing the behavior. It is non-unifying (-U) because motor behavior can encompass various disconnected movements and actions without forming an intrinsic whole. It is dependent (+D) because motor behavior cannot exist without an organism that performs it - it's an activity that intrinsically depends on an agent. This classifies it as a Phase - a temporally-dependent, anti-rigid property that entities can gain and lose.	
biological regulation	http://purl.obolibrary.org/obo/GO_0065007	-R	-I	-O	-U	+D	Mixin	Biological regulation is a non-rigid property (-R) because entities can participate in regulatory processes contingently - a molecule may regulate gene expression in certain contexts but not others. It does not carry identity conditions (-I, -O) as 'being a biological regulation' doesn't provide criteria for distinguishing or counting individual regulatory instances; regulatory processes are identified by their participants and mechanisms, not by regulation itself. It is non-unifying (-U) because regulatory processes involve multiple distributed components (regulators, targets, pathways) without forming intrinsic wholes. It is dependent (+D) as regulation cannot exist independently - it requires both a regulator and something being regulated, plus the biological context in which the regulatory relationship holds. As a non-rigid property without identity that can apply to various entities contingently, it classifies as a Mixin.	
regulation of biological quality	http://purl.obolibrary.org/obo/GO_0065008	-R	-I	-O	-U	+D	Mixin	This term represents a biological process category that is non-rigid (-R) because entities instantiate it only while actively performing regulatory functions, not essentially across all times. It lacks identity criteria (-I, -O) as processes are typically identified by their participants and contexts rather than carrying their own identity conditions. It is non-unifying (-U) because regulatory processes can involve distributed mechanisms and components without forming intrinsic wholes. It is dependent (+D) as such processes require biological substrates (organisms, cells, molecules) to exist and cannot occur independently. As a non-rigid property without identity, this classifies as a Mixin - a property that can apply to instances of different kinds in a contingent manner.	
sweat secretion	http://purl.obolibrary.org/obo/GO_0160269	~R	-I	-O	+U	+D	Phase	Sweat secretion is a physiological process/activity that represents a temporal phase in the life of an organism (specifically involving sweat glands). As a process, it is ~R (anti-rigid) because being engaged in sweat secretion is not essential to the entities that undergo it - organisms can exist without actively secreting sweat. It is -I/-O because processes typically do not carry their own identity conditions; their identity depends on the participating entities and spatiotemporal boundaries. It is +U (unifying) because each instance of sweat secretion constitutes a unified, bounded physiological event with intrinsic wholeness (beginning, progression, end). It is +D (dependent) because sweat secretion cannot exist without the organism and sweat glands that perform it - it is ontologically dependent on its bearer. This aligns with the classification of Phase, representing a temporary state or process that entities undergo.	
quality	http://purl.obolibrary.org/obo/PATO_0000001	+R	-I	-O	-U	+D	Category	Quality is a rigid property (+R) because anything that is a quality is essentially a quality in all possible worlds - it cannot cease being a quality while continuing to exist. Qualities do not carry their own identity conditions (-I, -O); instead, they depend on the entities they inhere in for their identity (e.g., 'the redness of this apple' is identified through the apple). Qualities lack unity (-U) as they are not intrinsic wholes but rather aspects or characteristics. Qualities are inherently dependent (+D) - they cannot exist without being qualities OF something; they require a bearer (substance) to inhere in. As a rigid, non-identity-carrying property, Quality functions as a top-level Category in the ontological hierarchy.	
process quality	http://purl.obolibrary.org/obo/PATO_0001236	~R	-I	-O	-U	+D	Attribution/Relational Quality	Process quality is anti-rigid (~R) because being a quality is not essential to processes themselves - it's a contingent characterization. It does not carry identity (-I, -O) as qualities depend on their bearers for identity rather than supplying their own identity conditions. It is non-unifying (-U) as qualities don't have intrinsic wholeness conditions independent of their bearer. It is dependent (+D) because qualities cannot exist without inhering in some process or entity - they are ontologically dependent on their bearers. As a relational quality, it characterizes aspects or attributes of processes rather than being a substantial entity itself.	
obsolete class	http://www.geneontology.org/formats/oboInOwl#ObsoleteClass	~R	-I	-O	-U	+D	Role	An 'obsolete class' is anti-rigid (~R) because being obsolete is a contingent temporal property - a class can become obsolete and was not always obsolete. It does not carry identity (-I, -O) as 'obsolete' is a status modifier on existing classes rather than providing identity criteria. It is non-unifying (-U) because obsolescence doesn't impose intrinsic wholeness constraints. It is dependent (+D) because an obsolete class depends on: (1) the existence of a class that has this status, and (2) external factors/contexts that determine obsolescence (e.g., replacement, deprecation decisions). This is a典型 Role - a contingent, anti-rigid property that an entity (class) can acquire and lose, representing a phase or status in its lifecycle.	
Thing	http://www.w3.org/2002/07/owl#Thing	-R	-I	-O	-U	-D	Category	Thing is the most general, universal entity in ontology. It is Non-Rigid (-R) because being a 'thing' is not essential—entities can be things in different ways across possible worlds without it being their essence. It does not carry Identity (-I) because as a top-level category it provides no criteria to distinguish one thing from another; identity conditions come from more specific properties. Consequently, it doesn't supply its own identity (-O). It is Non-Unifying (-U) because things can be wholes, parts, or collections—there's no intrinsic unity requirement. Finally, it is Independent (-D) as the concept of 'thing' doesn't inherently depend on other entities for existence. Thing serves as a maximally general Category that subsumes all entities but provides minimal ontological commitments.	
