term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
syncope response to fear	http://purl.bioontology.org/ontology/EMRO/0000031	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A syncope response to fear is a contingent state or reaction that an entity (a person) can experience at certain times but not others. An individual who has a syncope response to fear at time t1 does not necessarily have this response at all times - they may not experience it at t2, or may overcome this response through treatment or habituation. The property is essentially transient and episodic rather than essential to any of its instances. Like other physiological or behavioral responses, it is anti-rigid because all instances of entities having this property could possibly not have it while remaining the same entity. This makes it similar to phases or states that are by definition temporary or contingent.	A syncope response to fear is a physiological reaction or process - a temporary state of fainting triggered by fear. Like other processes or reactions, it does not carry an identity condition. We cannot meaningfully ask 'is this the same syncope response' across time in a way that preserves identity. Each occurrence is a distinct episode without principled criteria for re-identification. The response is better understood as a type of event or process instantiated during particular fear situations, rather than as an individual that persists with identity criteria. Similar to 'Red' not having identity conditions, a physiological response pattern lacks the necessary criteria to distinguish and re-identify particular instances as the same entity over time.	This entity was determined to be -I (does not carry identity), therefore it cannot be +O. By the fundamental constraint that +O implies +I, any property that lacks identity conditions cannot supply them. A syncope response to fear is a type of physiological response or process that lacks identity criteria altogether - there is no way to re-identify 'the same' syncope response across time or distinguish one response from another as persistent individuals. It is a process type, not an individuable entity, and thus neither carries nor supplies identity conditions.	A syncope response to fear is a physiological process or event (fainting triggered by fear stimulus) rather than an enduring object with parts. While the response involves multiple physiological components (cardiovascular changes, neural activation, loss of consciousness), these do not constitute a mereological whole in the relevant sense - they are temporal phases and aspects of a process. The 'parts' of a syncope episode are not bound together by a unity condition that makes them an intrinsic whole; rather, they are causally connected stages of a physiological event. Like other processes or states, syncope responses lack the kind of spatial/functional integration that characterizes +U properties, but they are also not mere arbitrary aggregates (~U). Therefore, syncope response to fear is -U.	A syncope response to fear is externally dependent on multiple entities that are not parts or constituents of the response itself. The response necessarily requires: (1) a subject/person experiencing the response, (2) a fear stimulus or fearful situation that triggers it, and (3) the broader physiological context of a functioning nervous system. The syncope response cannot exist in isolation - it is intrinsically a reaction that depends on external entities (the feared object/situation and the experiencing subject) for its instantiation. Without something to fear and someone to experience that fear, there can be no syncope response to fear.	
syncope response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000032	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A syncope response to anxiety is a transient physiological event or episode that occurs contingently when certain conditions are met (anxiety triggers a fainting response). An entity experiencing such a response is not necessarily or essentially characterized by having this response - it is a temporary state or occurrence that can begin and end. The response itself is not a fundamental kind of thing but rather a contingent process or event that individuals may experience at some times but not others. This makes it anti-rigid, as instances of this property are only contingently so and can exist without being instances of this property in other possible circumstances or times.	A syncope response to anxiety is a type of physiological event or process - a fainting episode triggered by anxiety. Like other events or processes, it does not carry an identity condition. While we can describe and categorize different instances of such responses (e.g., 'the syncope episode John had yesterday'), there is no principled way to re-identify the same syncope response over time or to distinguish when two descriptions refer to the same response versus two different responses. Events and processes are fundamentally different from continuants (like persons or physical objects) in that they occur or happen rather than persist with identity through time. The response itself is a temporal occurrence that, once completed, cannot be re-identified in the way a person or object can be.	This entity does not supply its own identity condition. As a physiological response or medical condition, 'syncope response to anxiety' is -I (does not carry identity), therefore it cannot be +O (supply identity). The constraint '+O implies +I' means that without carrying an identity condition, it cannot supply one. This represents a type of physiological event or symptom that lacks the formal identity criteria needed to track instances as the same over time.	A syncope response to anxiety is a physiological event or process (fainting triggered by anxiety), not a material object with integrated parts. While the response involves coordinated physiological mechanisms (cardiovascular changes, neural responses), it is a temporal occurrence or disposition rather than a spatiotemporal whole with mereological structure. The 'parts' of such a response (e.g., heart rate changes, blood pressure drops) are functional aspects of a process, not unified physical components bound by topological, morphological, or functional unity in the sense required for +U. This is more akin to processes or qualities that don't constitute intrinsic wholes under any single equivalence relation.	A syncope response to anxiety is externally dependent on the existence of both anxiety (as a triggering condition) and a person experiencing it. This response cannot exist without an anxiety state occurring in some individual - it is definitionally tied to the presence of anxiety as its cause. The syncope response is a reactive phenomenon that necessarily requires the prior or concurrent existence of anxiety in order to manifest, making it externally dependent on both the anxious state and the experiencing subject.	
motoric response to fear	http://purl.bioontology.org/ontology/EMRO/0000033	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A motoric response to fear is a behavioral or physiological reaction (like trembling, freezing, or fleeing) that occurs contingently when an organism experiences fear. An entity that is currently exhibiting a motoric response to fear is not necessarily doing so - the same organism can exist without experiencing fear and thus without exhibiting this response. This is a phase or state that entities pass through rather than an essential property. The property is anti-rigid because it necessarily does not necessarily hold for its instances - any instance of a motoric response to fear could cease to be such a response once the fear stimulus is removed, while remaining the same entity (the same behavioral event or physiological state, considered more broadly).	A motoric response to fear (such as fleeing, freezing, or trembling) does not carry an identity condition. These are occurrent events or processes that lack principled criteria for re-identification over time. While we can identify when a particular response episode occurs, there is no clear way to distinguish 'the same' motoric response across different instances - each fear response is a distinct occurrence. Unlike entities such as PERSON or PHYSICAL OBJECT that maintain identity through change, motoric responses are ephemeral behavioral manifestations without persistent identity criteria. They are more akin to qualities or states rather than continuants that can be re-identified.	Motoric response to fear is a process or behavioral pattern, not a rigid property that could supply an identity condition. As established in the Identity analysis, this entity is -I (does not carry an identity condition). Since +O requires +I, and this entity is -I, it cannot be +O. It does not supply its own identity condition because it is not a sortal property - it describes a type of responsive behavior rather than a category of entities that need to be individuated and tracked through time.	A motoric response to fear (such as trembling, increased heart rate, or running away) is a process or event rather than a persistent object with parts. While such responses involve coordinated bodily systems and movements, they do not constitute intrinsic wholes in the mereological sense. The 'parts' of a motoric response (e.g., muscle contractions, neural signals, hormonal changes) are not bound by a unified relation that persists throughout the response's existence as required for +U. Rather, these are temporal phases or aspects of a behavioral/physiological process. The response is better understood as an occurrence or happening rather than a whole with integrated parts, thus it does not carry a unity condition.	A motoric response to fear is externally dependent on the emotion of fear. An instance of this response cannot exist without a corresponding instance of fear existing - you cannot have a fear response without there being fear. The fear itself is not a part or constituent of the motoric response, but rather a separate entity (an emotional state) upon which the response necessarily depends. This fits the definition of external notional dependence: for all instances of motoric response to fear, there must necessarily exist an instance of fear, which is neither a part of nor constitutive of the response itself.	
motoric response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000034	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Motoric response to anxiety is an anti-rigid property. It describes a temporary behavioral manifestation or phase that occurs in response to a psychological state (anxiety). An entity experiencing a motoric response to anxiety (such as trembling, pacing, or fidgeting) does not necessarily have this property in all possible worlds - it is a contingent, episodic state that comes and goes depending on circumstances. The entity can exist without exhibiting this response, and indeed must be able to not have this property (when not anxious or when anxiety manifests differently). This is characteristic of a phase or state rather than an essential property, making it anti-rigid (~R).	A motoric response to anxiety (such as trembling, fidgeting, or pacing) does not carry an identity condition. There is no principled way to distinguish one instance of 'trembling due to anxiety' from another instance of 'trembling due to anxiety' or to re-identify the same motoric response over time. These are occurrences or manifestations that lack stable identity criteria - we cannot meaningfully ask 'is this the same trembling I experienced yesterday?' in a way that would provide a genuine identity condition. Like other transient behavioral or physiological responses, motoric responses to anxiety are better characterized as events or states that occur rather than entities with persistent, re-identifiable existence.	Motoric response to anxiety does not supply its own identity condition. As established in the Identity analysis, this is a -I property (does not carry identity), and by constraint, -I properties cannot be +O. This property represents a type of behavioral manifestation or symptom pattern rather than an entity with intrinsic identity criteria. It would depend on the specific manifestation instance or the anxious organism exhibiting it for any identity considerations, but does not itself supply global identity conditions for distinguishing one motoric response from another across all contexts and times.	A motoric response to anxiety refers to physical manifestations of anxiety (trembling, fidgeting, pacing, muscle tension, etc.). These instances lack a common unity condition - one person's anxiety response might be hand trembling, another's might be pacing, another's might involve multiple simultaneous movements. Each instance is not necessarily an intrinsic whole with integrated parts bound by a unifying relation. The motor behaviors themselves can be arbitrary collections of movements rather than integrated wholes, and different instances have incompatible or no unity conditions. While individual movements might have their own unity, 'motoric response to anxiety' as a property does not carry a unity condition across all instances.	A motoric response to anxiety is externally dependent on the state of anxiety itself. By definition, this response cannot exist without an instance of anxiety being present - there must be an anxious state that triggers or elicits the motoric response. The motoric response (e.g., trembling, fidgeting, pacing) is not merely associated with anxiety but necessarily requires anxiety to exist as the condition that produces it. Without an instance of anxiety, there can be no motoric response to anxiety. This fits the definition of external dependence: for all instances of motoric response to anxiety, necessarily some instance of anxiety must exist (which is not a part of the response itself, but rather the condition upon which it depends).	
emotional valence	http://purl.bioontology.org/ontology/EMRO/0000035	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Emotional valence is non-rigid because it is not essential to all its instances in all possible worlds. A particular emotional state or experience can have a specific valence (positive, negative, or neutral) at one time, but the same type of emotional response or the same individual's emotional state can vary in valence depending on cognitive appraisal and context. For example, an emotional response to a stimulus could be positive in one situation but negative in another based on different appraisals. The property of having a particular emotional valence is not necessary for all instances across all possible worlds - instances can gain or lose specific valence values while remaining the same type of emotional phenomenon.	Emotional valence (positive/negative quality of emotions) does not carry an identity condition. There is no principled way to distinguish one instance of 'positive valence' from another instance of 'positive valence' or to re-identify the same instance over time. Like the property RED in the examples, emotional valence is a quality or attribute that lacks criteria for individuation - we cannot ask 'is this the same positive valence I experienced yesterday?' in any meaningful way. It describes a qualitative dimension of emotional experience rather than individuable entities.	Emotional valence does not supply its own identity condition. As determined by the Identity analysis, this entity is -I (does not carry an identity condition). Per the constraint that +O implies +I, if an entity is -I, it must be -O. Emotional valence is a quality or aspect of emotions (positive/negative character) rather than a sortal property that could supply identity conditions for its instances. It does not provide criteria for individuating or reidentifying particular valences across time - it is a characterizing property rather than a sortal.	Emotional valence (the positive or negative quality of an emotion) does not carry a unity condition. Instances of emotional valence are properties or qualities of emotional states rather than wholes with integrated parts. An emotional valence (like 'positive' or 'negative') has no mereological structure - it cannot be meaningfully divided into parts that are bound together by a unifying relation. While emotional valence may be associated with cognitive appraisals and physiological responses, the valence itself is a qualitative attribute, not a composite entity with distinguishable parts forming an intrinsic whole. It is better characterized as a dimension or aspect of emotional experience rather than a unified object.	Emotional valence is an intrinsic property or quality of emotional states themselves - representing their positive or negative character. While emotional valences are typically instantiated in relation to emotional experiences, they are not externally dependent on other entities in the technical sense. An instance of emotional valence (e.g., a particular positive or negative quality) does not require the necessary existence of some other entity that is not a part or constituent of the emotional state itself. The emotional state that carries the valence constitutes it rather than being an external dependency. The valence is a quality of the emotion, similar to how color is a quality of an object - it doesn't depend on external entities but rather inheres in or constitutes part of the emotional experience.	
process	http://purl.obolibrary.org/obo/BFO_0000015	+R	-I	-O	-U	-D	Attribution or Quality	A process is necessarily a process in all possible worlds where it exists. If something is a process (an occurrence, event, or sequence of changes over time), it cannot cease to be a process while remaining the same entity. A process cannot 'stop being a process' and become something else - it can only occur or not occur, exist or not exist. The temporal, dynamic nature is essential to what makes it a process. Unlike roles or phases that entities can enter and exit, being a process is an essential characteristic that defines the fundamental ontological category of the entity itself.	PROCESS does not carry an identity condition. While individual processes (like 'the photosynthesis occurring in this leaf right now') might be identifiable through their participants and spatio-temporal location, the property PROCESS itself does not supply criteria for distinguishing one process instance from another across time. Unlike sortals such as PERSON or PHYSICAL OBJECT which have intrinsic identity conditions, processes are occurrents whose identity depends on external factors (participants, time, location) rather than intrinsic continuity. A process cannot be re-identified independently of its constitutive events and participants, making it a non-sortal property.	A process does not supply its own identity condition. Processes are -I (as determined by the Identity analysis), meaning they do not carry an identity condition at all. Since +O requires +I (a property must carry an IC before it can supply one), and processes are -I, they cannot be +O. Processes lack clear identity criteria - we cannot definitively say when one process is the same as another process across time, as they are occurrences or events that unfold temporally without stable identity conditions that would allow us to reidentify the same process instance.	A process does not carry a unity condition. While individual process instances may have temporal coherence and causally connected stages, processes as a category do not require their instances to be intrinsic wholes under a common equivalence relation. Processes can be arbitrarily divided (sub-processes) or aggregated without necessarily creating or destroying wholes. A process like 'walking' or 'digestion' has temporal parts that are connected causally and temporally, but this does not constitute the mereological unity condition required for +U. Different processes (chemical reactions, biological processes, social processes) would require different unity relations if any, and many processes are simply temporal sequences without the integrated wholeness characteristic of +U entities. Processes lack the kind of spatial-functional integration that characterizes intrinsic wholes.	A process is an independent entity that does not necessarily depend on other specific entities external to itself for its existence. While a process may involve participants or occur in some context, the process itself as a temporal occurrence does not have external notional dependence on another entity that is neither part of it nor constitutes it. For example, a chemical reaction or a biological process can exist as occurrences without depending on entities external to the process itself. The participants or materials involved are typically parts or constituents of the process, not external entities it depends on. Therefore, PROCESS carries -D (Independent).	
characteristic	http://purl.obolibrary.org/obo/COB_0000502	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A characteristic is a property or feature that something possesses, but it is not essential for something to be a characteristic in all possible worlds. Characteristics are contingent attributes that can be gained or lost. For example, 'being red' is a characteristic of an apple, but that same property could cease to be a characteristic of that apple if it ripens and turns another color. The very nature of characteristics is that they are contingent properties - they describe features that entities may or may not have. Since characteristics are by definition contingent attributes rather than essential properties, they are anti-rigid: it is not necessary for a characteristic to always be instantiated in the same way across all possible worlds.	Characteristic is a non-sortal property that does not carry an identity condition. It is a quality or attribute that something possesses, but there is no principled way to distinguish one characteristic from another or to re-identify a characteristic over time. For example, if two people share 'honesty' as a characteristic, there is no identity criterion to determine whether these are the same characteristic or different instances of honesty. Characteristics depend on their bearers for their identity - we can only talk about 'the honesty of person X' - but the property CHARACTERISTIC itself provides no IC for distinguishing one characteristic from another. It is similar to properties like RED or AMOUNT OF MATTER which lack identity conditions because they don't provide criteria for individuating their instances independently.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. By definition, +O requires +I - a property cannot supply an identity condition without carrying one. 'Characteristic' is a non-sortal property that describes qualities or features, and does not provide criteria for distinguishing one characteristic from another as the same individual over time. It neither carries nor supplies identity conditions.	Characteristic does not carry a common unity condition. Instances of characteristic (such as color, weight, personality traits, physical features) are properties or qualities that inhere in objects rather than being wholes with integrated parts. A characteristic like 'redness' or 'courage' has no mereological structure - it cannot be meaningfully divided into parts that are unified by some equivalence relation. While some specific characteristics might have complex structures (e.g., a personality trait with multiple aspects), there is no single unity condition that applies to all characteristics universally. Characteristics are abstract entities that lack the kind of topological, morphological, or functional unity that would make them intrinsic wholes.	A characteristic is inherently dependent on the entity that possesses it. A characteristic cannot exist independently - it must be a characteristic *of* something. For example, 'red' as a characteristic depends on there being a red object, 'intelligence' depends on an intelligent being, and 'fragility' depends on a fragile thing. The characteristic is externally dependent on the entity it characterizes, as no characteristic can exist without some entity that bears it. This makes characteristic a quintessential example of external dependence, as instances of characteristics necessarily require instances of other entities (the bearers) to exist, and these bearers are not parts or constituents of the characteristic itself.	
system process	http://purl.obolibrary.org/obo/GO_0003008	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	A system process is anti-rigid because it represents a role or phase that an executing program or computation takes on within a system. An entity (such as a program or executable code) can exist without being a system process, can become a system process when executed, and can cease to be a system process when terminated, while remaining the same entity. The property of being a system process is essentially contingent - it's something that entities temporarily instantiate during execution, making it necessarily non-essential to all its instances.	SYSTEM PROCESS does not carry an identity condition. A system process is a type of activity or occurrence - it lacks principled criteria for distinguishing one instance from another over time. Two processes with identical characteristics (same inputs, outputs, behaviors) cannot be reliably distinguished as being the same process or different processes. Unlike PERSON (which has fingerprints/DNA) or PHYSICAL OBJECT (which has spatio-temporal continuity), processes are occurrences that unfold over time but don't maintain identity through intrinsic properties. The question 'Is this the same system process I observed yesterday?' has no clear answer based on the properties of the process itself - it depends on external context or arbitrary designations rather than an inherent identity condition.	A system process does not supply its own identity condition. As determined by the Identity analysis, system process is -I (does not carry an identity condition). According to the constraint that +O implies +I, if an entity is -I, it cannot be +O. System process is a non-sortal property - it describes a type of activity or computational execution but lacks the intrinsic characteristics needed to supply identity criteria for its instances. Processes might be identified through external mechanisms (like process IDs in computing systems), but these are imposed tracking mechanisms rather than inherent identity conditions supplied by the property itself.	A system process does not carry a common unity condition. While individual instances of system processes may exhibit functional integration (e.g., a specific running application with coordinated threads and resources), there is no single unifying relation omega that applies to all system processes universally. Different processes have vastly different mereological structures: some are simple single-threaded operations, others are complex multi-threaded systems with various subprocesses. A process can be a minimal atomic task or a complex whole with many integrated parts, but SYSTEM PROCESS as a property does not guarantee that all instances are intrinsic wholes under a common unity criterion. The property encompasses both atomic processes and composite ones without imposing a consistent mereological structure across all instances.	A system process is independent (-D) because it does not intrinsically depend on other entities external to itself to exist. While a process may interact with or operate on other entities (like files, memory, or network resources), these are not necessary dependencies for the process itself to exist. A system process can be instantiated and exist as a computational entity without requiring specific external entities that are not parts or constituents of it. The process has its own execution context, memory space, and operational identity that exists independently, even if it performs no operations or interacts with nothing external.	
muscle system process	http://purl.obolibrary.org/obo/GO_0003012	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Muscle system process is anti-rigid because it refers to a process or activity that an entity (organism) undergoes temporarily. An organism can have muscle system processes occurring at one time and not at another time - for example, muscle contraction, muscle relaxation, or muscle movement are processes that start and stop. No instance of a muscle system process is necessarily always a muscle system process across all possible worlds and times; by definition, processes are temporally bounded events that entities undergo contingently. The process is not essential to any of its instances - they are all contingently instantiated.	A muscle system process is a type of biological process or activity (e.g., muscle contraction, muscle relaxation). Processes are occurrents or events that unfold over time, rather than continuants that persist through time. Unlike entities like PERSON or PHYSICAL OBJECT that can be re-identified across time through identity conditions, individual instances of processes lack clear identity criteria. What would make one instance of 'muscle contraction' the same muscle contraction over time? Processes can be described by their participants, timing, and location, but these are not identity conditions in the philosophical sense—they don't provide necessary and sufficient conditions for re-identifying the same process instance. Process types like 'muscle system process' describe patterns of activity rather than individual entities with persistent identity.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. The constraint states that +O implies +I - you cannot supply an identity condition without carrying one. 'Muscle system process' is a type of biological process/occurrence that lacks identity conditions entirely. Processes are typically anti-identity (-I) as they cannot be reliably re-identified through change. Therefore, it definitely does not supply its own identity condition.	A muscle system process is a biological process or activity involving the muscle system, not a physical whole with parts. Processes are occurrents/events that unfold over time rather than continuants with mereological structure. While a process may have temporal phases or sub-processes, these do not constitute parts in the sense required for unity conditions (which apply to spatial wholes with integrated parts bound by topological, morphological, or functional relations). The instances of 'muscle system process' (e.g., muscle contraction, muscle relaxation) are activities/occurrences that do not satisfy the definition of intrinsic wholes under an equivalence relation binding spatial parts.	A muscle system process is inherently dependent on the existence of a muscle system to occur. The process cannot exist or take place without the muscle system that performs it - muscular contraction, muscle relaxation, or any muscle system activity necessarily requires the muscle system as the entity that executes the process. This is external dependence because the muscle system is not a part of the process itself, but rather the necessary substrate upon which the process depends. Without a muscle system, there can be no muscle system process.	
circulatory system process	http://purl.obolibrary.org/obo/GO_0003013	+R	-I	-O	-U	+D	Attribution or Quality	A circulatory system process is essentially and necessarily a circulatory system process in all possible worlds where it exists. Any instance of this property (such as a heartbeat, blood circulation event, or vascular transport process) cannot cease to be a circulatory system process while remaining the same process - it is defined by its very nature as involving the circulatory system. If a process stops being a circulatory system process, it becomes a different kind of process entirely. This is similar to how 'Person' is rigid - the essential nature cannot change while maintaining identity. Therefore, circulatory system process carries +R (Rigid).	A circulatory system process does not carry an identity condition. Processes in general lack principled identity criteria - there is no clear way to distinguish one instance of 'circulation' from another instance, or to re-identify the 'same' circulatory process over time. Unlike physical objects (like hearts or blood vessels) which have spatio-temporal continuity, processes are occurrents that unfold over time without stable identity conditions. We cannot meaningfully ask 'is this the same circulatory system process as yesterday?' in the way we can ask 'is this the same heart as yesterday?' The process is characterized by its function and effects rather than by identity-preserving criteria.	A circulatory system process is -I (does not carry identity), as determined by the Identity analysis. Since -O can only apply to properties that are +I (carrying identity), and this entity does not carry identity, it cannot supply its own identity condition. Processes generally lack the rigid, persistent nature required to supply identity conditions - they are occurrents that unfold over time rather than continuants with stable identity criteria.	A circulatory system process (like blood circulation, cardiac output, or vasodilation) is a dynamic biological process, not a physical whole with parts. Processes unfold over time through phases or stages, but these temporal segments don't constitute mereological parts bound by a unity condition in the way physical objects have spatial parts. While the circulatory system itself (the anatomical structure) might have unity through functional integration, the *process* of circulation is a spatiotemporally extended occurrence without intrinsic wholeness. Different instances of circulatory processes may have varying temporal boundaries and don't share a common equivalence relation that makes them intrinsic wholes. The process is better understood as an activity or happening rather than a unified whole.	A circulatory system process is externally dependent on the existence of a circulatory system itself. By definition, circulatory system processes (such as blood circulation, heart pumping, vascular regulation) cannot exist without an actual circulatory system in which they occur. The process instances necessarily require the existence of circulatory system components (heart, blood vessels, blood) that are not parts of the process itself but rather the physical substrate in which the process takes place. Without these external entities (the circulatory system structures), no instance of a circulatory system process can exist. This represents a clear case of external notional dependence (+D).	
heart process	http://purl.obolibrary.org/obo/GO_0003015	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A heart process (such as heartbeat, cardiac contraction, pumping blood) is a contingent occurrence that happens to the heart. No specific heart process instance is necessarily that process - processes have beginnings and ends, they occur and cease. A particular heartbeat or cardiac cycle is not essentially a heart process in all possible worlds; it could fail to occur. Furthermore, 'heart process' represents a type of dynamic event/occurrence rather than a rigid entity - processes by their nature are temporal and contingent. All instances of heart processes are contingently so (they could have not occurred), making this anti-rigid.	Heart process does not carry an identity condition. As a process or occurrence, it lacks a principled way to distinguish one instance from another or re-identify the same instance over time. Processes like 'a heartbeat' or 'cardiac contraction' have temporal boundaries that are often arbitrary - when does one heartbeat end and another begin? There is no clear identity criterion like 'having the same molecular composition' or 'occupying the same spatiotemporal location' that would allow us to say 'this is the same heart process I observed earlier.' Unlike physical objects (like the heart itself, which has spatiotemporal continuity), processes are occurrences that unfold over time without clear identity conditions for their individuation.	Heart process does not supply its own identity condition. As a process or activity performed by/occurring in a heart, it would inherit any identity criteria from more general properties like Process or Biological Process. The identity of a heart process instance would depend on criteria established at a higher level of generalization (such as spatiotemporal location, participants, or causal history), not criteria uniquely supplied by 'heart process' itself. Since the Identity analysis determined this is -I (does not carry identity), it logically follows that it cannot be +O (supply identity), as +O requires +I.	A heart process (such as cardiac contraction, blood pumping, or heart rhythm) is an occurrent/process, not a continuant with parts. Processes unfold over time through temporal phases rather than having mereological parts that constitute a spatial whole. While a process may have temporal segments or sub-processes, these do not form an intrinsic whole under a unifying relation in the way material objects do. The notion of unity as defined (intrinsic wholes under an equivalence relation binding parts) applies to endurants/continuants, not processes. Heart processes are temporally extended occurrents without the kind of mereological integration that characterizes +U entities.	A heart process is externally dependent on a heart. By definition, a heart process cannot exist without a heart existing - there must be some instance of heart (which is not a part of the process itself, but rather the entity in which the process occurs) for any heart process to take place. The process depends on the heart as the entity that undergoes or manifests the process. This is analogous to PARENT being externally dependent on CHILD - one cannot have a heart process without having a heart.	
respiratory system process	http://purl.obolibrary.org/obo/GO_0003016	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A respiratory system process is an anti-rigid property because it is a process or activity that occurs temporally. An entity (such as an inhalation event or gas exchange event) that is a respiratory system process exists only during the process execution and cannot exist before or after the process occurs. Once the process completes, the entity ceases to be that process. By the nature of processes, all instances are necessarily contingent - they must possibly not be instances of respiratory system process (before they start or after they end). This makes it anti-rigid rather than merely non-rigid, as the temporal and contingent nature applies to all instances of processes by definition.	A respiratory system process does not carry an identity condition. As a type of biological process or occurrence, there is no principled way to distinguish one instance of 'breathing' or 'gas exchange' from another instance over time. Unlike physical objects (like a person or lung), processes are perduring events without clear spatio-temporal boundaries that would allow re-identification. What would make 'this particular instance of respiration' the same as 'that instance' at a different time? Processes lack the kind of continuity criteria needed for identity conditions - they occur, unfold, and cease, but individual process instances cannot be meaningfully re-identified or distinguished from one another in the way required for +I.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. The constraint states that +O implies +I - you cannot supply an identity condition without carrying one. 'Respiratory system process' is a type of biological process/occurrence that does not have clear identity criteria to distinguish one instance from another across time, and therefore cannot supply its own identity condition.	A respiratory system process (like gas exchange, breathing, or oxygen transport) is not itself a whole with integrated parts in the mereological sense. While a process may have temporal phases or sub-processes, these do not constitute spatial parts bound by a unifying relation that makes the process an intrinsic whole. Processes are occurrents/perdurants that unfold over time, and different instances of respiratory system processes may have varying degrees of compositional structure. Some instances might be relatively unified (a single breath cycle), while others might be more distributed (ongoing cellular respiration across tissues). There is no single equivalence relation ω that binds the 'parts' of all respiratory system process instances into intrinsic wholes, as required for +U. Therefore, this property does not carry a unity condition.	A respiratory system process is externally dependent on the existence of a respiratory system. By definition, a respiratory system process cannot occur without the actual existence of a respiratory system (or its components like lungs, airways, etc.) in which the process takes place. The process does not constitute the respiratory system itself, nor are the respiratory system components merely parts of the process - rather, the respiratory system is a distinct entity upon which the process necessarily depends. No instance of a respiratory system process can exist without there being an instance of a respiratory system, making this property externally dependent (+D).	
transport	http://purl.obolibrary.org/obo/GO_0006810	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	Transport is a process or activity that entities (molecules, vesicles, etc.) participate in temporarily. An entity that is being transported is not necessarily being transported in all possible worlds - it can exist without being transported. For example, a molecule can be transported across a membrane at one time but exist statically at another time. The property of 'being transported' or 'undergoing transport' is contingent and temporary by its very nature as a process, making it anti-rigid. Instances gain and lose this property as the transport activity begins and ends, and being transported is not essential to the identity of any entity that undergoes transport.	Transport is a process/activity, not a sortal. As a biological process, it describes an event or occurrence rather than a persistent entity that needs to be tracked over time. Processes do not carry identity conditions because they are occurrences that happen, rather than objects that persist. There is no principled way to say 'this transport event is the same transport event I observed earlier' in the way we can reidentify a Person or Physical Object. The term represents a category of activities (moving substances/materials), not a category of individuatable entities.	Transport is a process/activity concept that does not supply its own identity condition. As a process, it would inherit any identity conditions from more general properties like Event or Process. The description explicitly states it's an abstract grouping term ('should not be used for direct annotation'), indicating it's a category for organizing more specific transport processes rather than a property that establishes identity criteria. It lacks the characteristics of a rigid property that could supply an IC, and serves primarily as a taxonomic organizing principle for various types of transport activities.	Transport is a process/activity term, not a material entity. Processes do not have mereological unity in the same way objects do - they are temporal occurrences rather than spatial wholes. Individual instances of transport (e.g., a specific vesicle-mediated transport event, a particular ion crossing a membrane) are discrete processes with temporal boundaries, but they lack the kind of integrated spatial part-whole structure that characterizes +U entities. Transport events are not intrinsic wholes under a common unity criterion - different transport mechanisms (transmembrane, microtubule-based, vesicle-mediated) would have fundamentally different structural characteristics. This is a general process category that does not carry a unity condition for its instances.	Transport as a biological process is independent because it describes a general activity or function that can occur without necessarily depending on specific other entities for its existence as a process type. While transport processes require transported substances and transport mechanisms to actually occur, the concept of transport itself does not intrinsically depend on any particular external entity. The process can be instantiated with various different cargo molecules, cellular structures, or transport mechanisms without requiring a specific dependent relationship. Similar to how 'Movement' or 'Activity' are independent processes, transport represents a category of processes that is conceptually independent even though actual instances involve multiple components.	
