term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
increased breathing rate response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000030	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	This term denotes a contingent physiological response pattern that occurs conditionally when anxiety is present. An entity (person) can exhibit this response at some times (when anxious) and not at others (when calm), making it non-essential to its instances. The response is a temporary state or reaction dependent on specific circumstances, not a necessary property that must hold in all possible worlds for any instance that ever exhibits it.	This term denotes a physiological response or process (increased breathing rate) triggered by a psychological state (anxiety). As a response or occurrence, it does not carry an identity condition. There is no principled way to distinguish one instance of 'increased breathing rate response to anxiety' from another over time - each occurrence is a manifestation of the same type of physiological reaction pattern, but individual instances lack distinct identity criteria. The response itself is a dependent, transient phenomenon that cannot be re-identified as the same individual response across different occasions. What matters is the type of response, not the identity of particular instances.	This term represents a physiological response or process that occurs as a reaction to anxiety. It does not supply its own identity condition. As a response/process, it would inherit any identity criteria from more general categories like 'physiological process' or 'bodily response.' The identity of a specific instance of increased breathing depends on contextual factors (which anxiety episode, which organism, when it occurred) rather than being intrinsic to the concept itself. Since it was determined to be -I, it cannot be +O (as +O requires +I).	An 'increased breathing rate response to anxiety' is a physiological process or event rather than a unified whole with integrated parts. It represents a behavioral/physiological pattern or occurrence that unfolds over time. While the response involves coordinated physiological mechanisms (nervous system activation, respiratory muscle contractions), the response itself is not a singular integrated object with clear mereological structure. It is better characterized as a process or state change. The 'parts' of this response (individual breaths, neural signals, muscular contractions) are temporally distributed phases rather than spatially integrated components forming a unified whole. This is similar to other processes like 'running' or 'digestion' which lack the intrinsic unity characteristic of objects like organisms or artifacts.	An 'increased breathing rate response to anxiety' is inherently dependent on multiple other entities for its existence. It necessarily depends on: (1) a subject/organism experiencing the response, (2) the physiological state of anxiety that triggers it, and (3) the respiratory system capable of exhibiting the increased rate. This response cannot exist as an independent phenomenon - it is a relational process that emerges only through the interaction between an anxious psychological state and a physiological respiratory mechanism in a living being. Without these constituent entities, the response itself cannot instantiate.	
syncope response to fear	http://purl.bioontology.org/ontology/EMRO/0000031	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Syncope response to fear is an anti-rigid property because it represents a temporary physiological state or phase that an individual experiences contingently. An entity (person) experiencing a syncope response to fear is not necessarily or essentially in this state - it is a transient reaction that occurs under specific circumstances (fear stimulus) and resolves. The property is contingent by definition, as it characterizes a temporary condition rather than something essential to the entity's identity. A person can exist without ever experiencing this response, can experience it temporarily, and continues to exist after the episode ends.	A syncope response to fear is a particular type of physiological event or occurrence - specifically, a fainting episode triggered by fear. As an event type, it does not carry its own identity condition. While individual occurrences of syncope can be identified through their participating entities (the person experiencing it), their spatio-temporal location, and their triggers, the property 'syncope response to fear' itself does not provide intrinsic criteria for distinguishing one instance from another. The identity of specific occurrences depends on external factors (who, when, where) rather than being carried by the property itself. This is characteristic of event types and processes, which are -I.	Since this entity was determined to be -I (does not carry an identity condition), it cannot supply its own identity condition. A syncope response to fear is a type of physiological reaction or event that lacks inherent identity criteria - individual instances are not tracked or distinguished from one another in a meaningful way. The identity (if any) would be contextually determined by the organism experiencing it and the temporal-spatial circumstances, not supplied by the property itself. Therefore, it does not supply its own global identity condition.	A syncope response to fear is a physiological event or process rather than a material whole with integrated parts. While the response involves coordinated bodily systems (cardiovascular, nervous), it is a temporal occurrence or episode, not a unified object with clear mereological structure. The 'parts' of this response (blood pressure drop, loss of consciousness, vasovagal reaction) are phases or aspects of a process rather than integrated components forming a functional whole. Like other events or processes, syncope responses lack the spatial-structural unity characteristic of +U entities.	A syncope response to fear is intrinsically dependent on multiple other entities to exist: (1) a person/organism experiencing it, (2) a fear stimulus that triggers it, and (3) the physiological mechanisms that produce syncope. This particular type of physiological response cannot exist independently - it necessarily requires both the experiencing subject and the fear-inducing circumstance. Without these essential dependencies, the syncope response to fear simply cannot instantiate.	
syncope response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000032	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	Syncope response to anxiety is an anti-rigid property. It represents a contingent physiological reaction that occurs only under specific circumstances (experiencing anxiety). An entity (person) can have this response at some times and not at others - it is not essential to their identity. The response is by definition temporary and situational: someone may experience syncope when anxious in one moment but not in another, and most fundamentally, a person does not necessarily have this response pattern throughout their existence. This is a phase-like or state-like property that entities can enter and exit, making it essentially contingent rather than essential or merely non-essential.	A syncope response to anxiety is a type of physiological event or process, not an enduring entity with clear identity conditions. While individual episodes of syncope can be temporally distinguished (e.g., 'the fainting episode that occurred at 3pm'), the property 'syncope response to anxiety' itself does not carry identity criteria that allow us to track and re-identify instances as the same response over time. It describes a pattern of physiological reaction rather than a countable, re-identifiable entity. Different episodes may share the same characteristics but are not the 'same' syncope response—they are different occurrences of the same type of event.	This entity does not supply its own identity condition. As a specific type of physiological response/event, it inherits its identity condition from more general categories like 'physiological response' or 'bodily event'. The identity of a particular syncope response instance would be determined by the specific occurrence (time, person, context), not by this category itself. Since it was determined to be -I (lacks identity criteria), it cannot be +O, as supplying an identity condition requires carrying one.	A syncope response to anxiety is a physiological process or event (fainting triggered by anxiety) rather than a whole with integrated parts. While the response involves coordinated physiological mechanisms (vasodilation, heart rate changes, loss of consciousness), it is better characterized as a temporal occurrence or process rather than a unified object with mereological structure. The 'parts' of this response (various physiological changes) are phases or aspects of an event, not spatial components of an integrated whole. This is similar to other processes or events that lack the kind of intrinsic unity that characterizes physical wholes like organisms or artifacts.	A syncope response to anxiety is intrinsically dependent on multiple entities for its existence: (1) it depends on an individual who experiences the syncope, (2) it depends on the occurrence of anxiety as a triggering condition, and (3) it depends on the physiological response mechanism. This is a relational medical event/phenomenon that cannot exist independently - there must be a patient experiencing anxiety and manifesting a syncope response. Without these underlying entities (the person, the anxiety state, and the physiological event), the syncope response to anxiety cannot occur.	
motoric response to fear	http://purl.bioontology.org/ontology/EMRO/0000033	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	A motoric response to fear is a non-rigid property because it represents a temporary behavioral or physiological state that an entity (typically an organism) exhibits contingently in response to a fear stimulus. An organism that displays a motoric response to fear (such as trembling, fleeing, or freezing) does not necessarily always exhibit this response - it only occurs under specific conditions when fear is present. The same organism can exist without displaying this response when fear is absent, and entities can gain and lose this property depending on their psychological state and environmental context. This is clearly a contingent, non-essential property of any instance that possesses it.	A motoric response to fear does not carry an identity condition. While individual occurrences of motoric responses (like a specific instance of trembling or fleeing) might be distinguishable spatio-temporally, the property 'motoric response to fear' itself does not provide principled criteria for re-identifying the same response across time. Two episodes of trembling in response to fear cannot be distinguished as 'the same' or 'different' responses based on intrinsic identity criteria - they are merely similar manifestations of a behavioral pattern. The property describes a type of event or process rather than an entity with persistent identity conditions.	A motoric response to fear does not supply its own identity condition. As a dependent process or event, it inherits its identity from the organism exhibiting the response and the fear episode it responds to. The identity of a specific motoric response is determined by external factors: which organism is responding, when the response occurs, and what fear stimulus triggered it. It does not have intrinsic criteria that make one motoric response to fear the same as or different from another independent of these external references. Given that the Identity analysis already determined this is -I (does not carry identity), it cannot be +O, as supplying an identity condition requires carrying one.	A motoric response to fear (such as freezing, fleeing, or trembling) lacks intrinsic unity. It consists of potentially disparate physiological and behavioral components (muscle contractions, hormonal releases, neural activations) that occur together as a coordinated reaction but do not form an integrated whole with clear mereological boundaries. Different motor responses can occur simultaneously or sequentially without constituting a single unified object. The parts are causally related through fear processing but are not integrated into a single whole like a biological organism or functional artifact.	A motoric response to fear is intrinsically dependent on multiple other entities for its existence. It necessarily depends on: (1) an organism/agent that experiences fear and produces the response, (2) the emotional state of fear itself that triggers the response, and (3) a stimulus or situation that evokes the fear. The motoric response cannot exist independently - it is fundamentally a reaction that requires both the experiencing subject and the fear state. Without these dependencies, the concept of 'motoric response to fear' has no instantiation.	
motoric response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000034	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A motoric response to anxiety is anti-rigid because it is by definition a contingent, temporally-bounded phenomenon. An entity (person or organism) that exhibits a motoric response to anxiety does so only during specific episodes or states—it is not an essential property that must hold across all possible worlds or at all times. The very nature of a 'response' implies it is a temporary reaction that an entity can enter into and exit from. An individual can have motoric responses to anxiety at some times and not at others, and being something that exhibits such responses is not an essential, identity-defining property. This makes it anti-rigid, as instances necessarily do not have this property essentially—they contingently instantiate it during specific anxious episodes.	A motoric response to anxiety does not carry an identity condition. While individual occurrences of such responses (e.g., a specific instance of hand trembling at 3pm on Tuesday) could be distinguished through spatio-temporal location, the property 'motoric response to anxiety' itself does not provide criteria for distinguishing one instance from another across time. There is no principled way to determine what makes one motoric response to anxiety the same response over time versus a different response - is repeated hand trembling the same response continuing or multiple distinct responses? The property describes a type of event or manifestation rather than an entity with stable identity conditions.	A motoric response to anxiety does not supply its own identity condition. As a behavioral or physiological response (like trembling, fidgeting, or muscle tension), it is a dependent occurrence that relies on the broader process or event in which it participates for its identity. The identity of a particular motoric response is determined by the specific anxiety episode, the individual experiencing it, the timing, and context - not by any intrinsic identity criterion supplied by 'motoric response to anxiety' itself. Since it was determined to be -I (does not carry identity), it cannot be +O (which requires +I). The identity conditions come from the more general processes or states to which it belongs.	A motoric response to anxiety refers to physical manifestations like trembling, pacing, fidgeting, or muscle tension that occur when experiencing anxiety. These instances are not intrinsic wholes with integrated mereological structure. The 'parts' of a motoric response (e.g., hand trembling, foot tapping, shoulder tension) are arbitrary and contingent behaviors that may occur individually or in various combinations without forming a unified whole. The response is better characterized as a collection of behavioral symptoms rather than an integrated entity with necessary structural unity. Different instances can vary dramatically in their constituent movements without losing their identity as anxiety responses.	A motoric response to anxiety is intrinsically dependent on the existence of anxiety itself. Without anxiety as a preceding condition or state, there can be no motoric response to it. The response is necessarily contingent upon the anxiety state it responds to - it cannot exist as an independent phenomenon. The entity is defined by its relationship to anxiety, making it existentially dependent on that mental/emotional state.	
emotional valence	http://purl.bioontology.org/ontology/EMRO/0000035	+R	-I	-O	-U	-D	Attribution or Quality	Emotional valence is a rigid property because anything that is an emotional valence (the positive, negative, or neutral quality of an emotion) is necessarily and essentially an emotional valence in all possible worlds. An emotional valence cannot exist without being an emotional valence - it is a fundamental characteristic of emotions themselves. While specific instances of emotions may come and go, and while the valence associated with particular stimuli may change, the property of 'being an emotional valence' itself is essential to all its instances. A positive valence, negative valence, or neutral valence cannot cease to be a valence and become something else while remaining the same entity.	Emotional valence (the positive or negative quality of an emotion) does not carry an identity condition. There is no principled way to distinguish one instance of 'positive valence' from another instance of 'positive valence' or to re-identify the same instance of emotional valence over time. Like the property 'Red', emotional valence is a quality or attribute that can be instantiated multiple times without clear identity criteria. Two people experiencing positive emotional valence, or even the same person at different times, do not have a way to determine if it's the 'same' valence instance. Emotional valence is a dependent quality that characterizes emotional experiences rather than an entity type with its own identity conditions.	Emotional valence is a dependent quality that characterizes emotions along a positive-negative dimension. It does not supply its own identity condition - it cannot be identified or individuated independently. Instead, it depends on the emotion it qualifies (the emotion supplies whatever identity exists). As a quality or attribute that inheres in emotional states, emotional valence has no capacity to provide global identity criteria. This is consistent with the -I determination, as qualities that don't carry identity conditions cannot supply them.	Emotional valence (the positive/negative quality of an emotion) is a quality or dimension rather than a whole with integrated parts. Individual instances of emotional valence (e.g., 'this feeling of joy has positive valence') do not constitute mereological wholes with a clear part-whole structure. Valence is better understood as a property or attribute that characterizes emotional states rather than as an integrated entity with functional or structural unity. There are no intrinsic parts that must be unified to constitute an instance of emotional valence—it is a scalar or categorical dimension applied to emotional experiences.	Emotional valence is an independent quality that can be attributed to various emotions, experiences, or stimuli. While emotional valence describes a property of emotions (positive, negative, or neutral), instances of emotional valence do not intrinsically depend on any particular entity to exist. The valence itself is a measurable quality or dimension that can be instantiated across different emotions, situations, and cognitive appraisals without requiring dependency on specific other entities. It exists as an abstract property that characterizes affective states rather than being dependent on them for its existence.	
process	http://purl.obolibrary.org/obo/BFO_0000015	+R	-I	-O	-U	-D	Attribution or Quality	Process is rigid because anything that is a process is necessarily a process in all possible worlds where it exists. A process cannot cease to be a process and become something else while remaining the same entity. For example, a particular running event cannot stop being a process and become a physical object instead - it is essentially a process. This differs from roles or phases that entities can gain or lose; the fundamental nature of being a process (an occurrence/happening extended in time) is essential to all instances of processes.	The term 'process' does not carry its own identity condition. While individual processes (like 'the baking of this cake' or 'John's morning run on Tuesday') can be identified through external factors (participants, time, location), the property 'process' itself provides no inherent criteria for distinguishing one process instance from another. Two processes can have identical characteristics (same duration, same type of change) yet we cannot determine from 'process' alone whether they are the same or different. Identity conditions must come from more specific properties (e.g., 'biological process', 'manufacturing process') or from the entities participating in the process, not from the general notion of being a process.	A process does not supply its own identity condition. Processes are identified through spatio-temporal criteria (their occurrences, participants, locations, and times) rather than having an intrinsic identity condition. The identity of a process is typically derivative - we identify 'the same process' based on external factors like when and where it occurs and what participates in it, not from the process concept itself providing identity criteria. Since this entity was determined to be -I (no identity condition), it cannot be +O, as supplying an identity condition requires carrying one.	Processes are not necessarily wholes with integrated parts. While some processes may have a unified structure (like a chemical reaction or biological development), the general category 'process' includes arbitrary temporal sequences and activities that lack clear mereological integration. A process can be any change or sequence of events over time, whether unified (metabolism) or scattered (various unrelated activities). The parts of a process are temporal phases rather than integrated spatial components, and these phases need not form an intrinsic whole. Unlike 'person' or 'car' which necessarily have integrated parts, processes as a category do not carry this essential unifying characteristic.	A process is ontologically independent as it does not intrinsically depend on any specific other entity to exist. While processes may involve participants, objects, or agents (e.g., a chemical reaction involves molecules, a running process involves a runner), the process itself as an occurrent/event does not have essential dependence on particular entities. Different instances can participate in the same type of process, and the process identity is determined by its temporal unfolding and characteristics rather than mandatory relationships to specific external entities. The process exists as a spatiotemporal occurrence in its own right.	
characteristic	http://purl.obolibrary.org/obo/COB_0000502	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Characteristic is non-rigid because while something may have certain characteristics at one time, it can gain or lose characteristics without ceasing to be what it fundamentally is. For example, a person may have the characteristic of being tall, kind, or skilled, but can lose these characteristics (through aging, change in behavior, or loss of practice) while remaining the same person. Characteristics are typically contingent properties that entities possess, rather than essential properties that define their identity across all possible worlds.	The term 'characteristic' does not carry an identity condition. A characteristic is a quality or feature that describes something else, but characteristics themselves lack principled criteria for distinguishing one instance from another or re-identifying it over time. For example, if we consider 'the characteristic of being tall' or 'the characteristic of being blue', there is no clear way to determine what makes one instance of tallness the same as or different from another instance of tallness. Characteristics are dependent on their bearers and exist as abstract descriptors rather than entities with their own identity conditions. They are more like properties or attributes that inhere in other entities rather than independent particulars that can be tracked and re-identified.	Since this entity was determined to be -I (does not carry identity), it cannot supply its own identity condition. Characteristics are properties or qualities that describe other entities rather than being independent entities with their own identity criteria. They depend on the entities they characterize for their existence and do not provide identity conditions themselves. The constraint '+O implies +I' means that -I necessarily entails -O.	Characteristics are qualities, attributes, or features that describe entities but are not themselves wholes with integrated parts. A characteristic like 'blue' or 'tall' or 'friendly' does not have a mereological structure - it cannot be meaningfully divided into parts that form an integrated whole. Characteristics are dependent entities that inhere in their bearers rather than being self-standing wholes. They lack the internal organization and part-whole integration that would qualify them as unifying.	Characteristics are properties or qualities that can be attributed to entities, but they do not intrinsically depend on any specific other entity to exist as abstract concepts. While a particular instance of a characteristic (like 'redness') may be manifested in specific objects, the characteristic itself as a universal or type exists independently. The concept of 'redness' or 'hardness' exists as an abstract entity regardless of whether any particular red or hard object exists at that moment.	
system process	http://purl.obolibrary.org/obo/GO_0003008	-R	+I	-O	-U	-D	Category or Mixin (Non-rigid)	A system process is non-rigid because it represents a contingent property or role that something can gain or lose. An entity (such as a computational procedure or operation) can become a system process when it is initiated/running and cease to be a system process when it terminates or completes. The same underlying code or procedure can exist without being an active system process at all times. This is not anti-rigid because 'system process' is not inherently a role or phase that defines contingency by its very nature - it's simply a property that can change over time for its instances.	A system process carries an identity condition. Each process instance can be distinguished and re-identified through its unique process identifier (PID), memory space allocation, execution context, and spatio-temporal boundaries (start time, end time, computational resources). For example, two instances of the same program running simultaneously are distinct processes with different PIDs and can be tracked and re-identified throughout their lifecycle. The identity condition is provided by the computational infrastructure that manages and tracks individual process instances.	System process does not supply its own identity condition. While it carries an identity condition (+I), this is inherited from more fundamental properties like 'process' or 'computational event'. The identity of a system process depends on criteria such as: which system it runs on, what program/code it executes, when it was initiated, and its process identifier (PID). These identity criteria are not intrinsic to 'system process' itself but are derived from the broader concept of processes in general (which have temporal identity) and computational artifacts. System process is a specialization that inherits rather than supplies the identity condition.	A system process lacks intrinsic unity. While individual instances of specific system processes (like a particular instance of 'mitosis' or 'photosynthesis') may have integrated temporal phases, the category 'system process' itself does not denote wholes with clear mereological structure. System processes are occurrents/events that unfold over time, and their boundaries and part-whole relationships are often conceptually imposed rather than intrinsically determined. Different system processes can have vastly different structures (compare 'cellular respiration' to 'economic recession'), and the unity of any particular process instance depends on the system being considered rather than being an intrinsic property of the process category itself. The term encompasses both highly integrated processes and loosely coupled sequences of events.	A system process can exist independently as a computational entity once instantiated by an operating system. While a process requires a computing environment to execute, it does not intrinsically depend on any specific external entity for its identity - it is defined by its own program counter, memory space, and execution state. The process itself is the fundamental unit of execution, not dependent on other entities in the ontological sense, even though it may interact with or utilize system resources during its lifecycle.	
muscle system process	http://purl.obolibrary.org/obo/GO_0003012	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	A muscle system process is anti-rigid because it is a contingent occurrence or activity involving the muscular system. Any instance of a muscle system process (like a muscle contraction, muscle relaxation, or movement) is necessarily temporary and contingent - the process begins, occurs, and ends. The same physical entities (muscles, tissues) that participate in one muscle system process are not essentially or necessarily engaged in that specific process across all possible worlds. For example, a muscle contraction event exists only while it is occurring; the muscle itself can exist without currently undergoing that particular process. The property of 'being a muscle system process' is therefore anti-rigid as it applies only contingently and temporarily to its instances.	A muscle system process does not carry an identity condition. Processes, unlike objects, lack clear criteria for distinguishing one instance from another over time. For example, what makes 'this particular contraction' the same muscle system process from moment to moment, or distinct from another simultaneous contraction? Processes are occurrences or happenings that unfold over time but don't have the kind of spatio-temporal continuity or intrinsic properties that would allow us to re-identify the same instance. We can distinguish types of muscle processes (contraction vs. relaxation), but individual process instances lack identity conditions.	As a process type, 'muscle system process' does not supply its own identity condition. Processes are typically identified by their participants, spatiotemporal location, and causal history - criteria that come from the general category of 'process' or 'occurrent' rather than from this specific property. Additionally, since the Identity analysis determined this entity is -I (does not carry identity), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I).	A muscle system process refers to biological activities or functions occurring within the muscular system (e.g., muscle contraction, relaxation, tone maintenance). As a process rather than an object, it lacks clear mereological boundaries and integrated parts in the spatial sense. Processes unfold temporally and can be arbitrarily divided into sub-processes or phases without a definitive whole-part structure. While muscle contractions may involve coordinated activities, the process itself is not a unified whole with intrinsic integration—different instances of muscle system processes can vary widely in scope, duration, and spatial extent without losing their identity as such processes.	A muscle system process is independent because instances of muscular processes (such as muscle contraction, muscle relaxation, or muscle metabolism) do not intrinsically depend on specific other entities for their identity. While muscle processes occur within muscle tissues and involve biochemical mechanisms, the process itself as a type does not require dependency on particular external entities to be what it is. The process is defined by its intrinsic characteristics (contraction patterns, metabolic pathways, physiological mechanisms) rather than by necessary relationships to specific other entities. Compare this to 'Student' which cannot exist without an Educational Institution - a muscle system process can be defined and identified by its own properties independent of what triggers or participates in it.	
circulatory system process	http://purl.obolibrary.org/obo/GO_0003013	+R	+I	-O	+U	+D	Sortal (Rigid, carries identity)	A circulatory system process is necessarily and essentially a circulatory system process in all possible worlds where it exists. Any instance of this type must involve the circulation of fluids (typically blood) through a circulatory system to qualify as such a process. An entity cannot be a circulatory system process at one time and not be one at another time while remaining the same instance - if the process stops being about circulation, it ceases to exist as that particular process instance. The property is essential to all its instances across all possible worlds, making it rigid.	A circulatory system process carries an identity condition. Each instance can be distinguished and re-identified through its spatio-temporal coordinates (when and where it occurs), the specific organism in which it occurs, and the particular physiological events involved. For example, 'the blood circulation occurring in patient X from time t1 to t2' is distinguishable from other instances of circulatory processes. The process has clear boundaries defined by its beginning, duration, and end, as well as the specific biological substrate (the circulatory system of a particular organism) in which it unfolds.	A circulatory system process does not supply its own identity condition. While it carries identity (+I) as a specific type of process, it inherits its identity condition from the more general property 'Process' or 'Biological Process'. Processes are typically identified by their spatiotemporal extent, participants, and causal structure, but 'circulatory system process' as a specialized kind of process does not introduce a novel identity criterion—it simply restricts the general process identity condition to a specific biological domain (the circulatory system). The identity condition comes from what it means to be a process in general, not from what makes something specifically circulatory.	A circulatory system process represents a unified, integrated biological phenomenon with interdependent phases and components working toward a common physiological function. The process has clear temporal and causal structure where parts (cardiac contraction, blood flow, valve operations, vascular regulation) are not arbitrary but form an organized whole governed by homeostatic mechanisms. Each instance maintains functional integration - the phases cannot be randomly distributed or separated while still constituting the same process type. Unlike mere collections of events, circulatory processes exhibit the holistic organization characteristic of biological systems, where components are unified by their role in maintaining circulation and delivering oxygen/nutrients throughout an organism.	A circulatory system process is intrinsically dependent on the existence of a circulatory system (and by extension, an organism that possesses such a system). The process cannot exist independently - blood circulation, cardiac cycles, or vascular regulation cannot occur without the anatomical structures (heart, blood vessels, blood) that constitute the circulatory system. Each instance of a circulatory system process necessarily depends on the underlying biological entity and its circulatory apparatus to exist and occur.	
heart process	http://purl.obolibrary.org/obo/GO_0003015	-R	-I	-O	-U	+D	Attribution (Non-rigid, no identity)	A heart process is non-rigid because it represents a temporal occurrence or activity of the heart (like beating, pumping blood). While the process is occurring, the entity is necessarily a heart process, but the same participatory elements (the heart itself, blood, etc.) can exist without this specific process occurring. The heart can stop and restart its processes, and the physical entities involved exist independently of whether this particular process is happening at any given moment. Instances can cease to be heart processes when the activity stops, making it non-essential to at least some of the participating entities.	A 'heart process' refers to occurrences or activities involving the heart (like beating, pumping blood). As a process or event type, it does not carry an identity condition - there is no principled way to distinguish one beating cycle from another or determine when one heart process ends and another begins. Processes lack the inherent criteria needed for re-identification across time. While a specific heart (the organ) carries identity, the process itself does not.	A heart process does not supply its own identity condition. As a process or activity, it is identified by the heart (organ) that performs it and the temporal boundaries of its occurrence. The identity condition is inherited from more general concepts like 'biological process' or 'physiological function', which are themselves identified by their participants and spatiotemporal extent. Additionally, since this entity was determined to be -I (does not carry identity), it cannot be +O, as supplying an identity condition requires carrying one.	A heart process refers to physiological activities or events occurring in the heart (e.g., cardiac contraction, electrical conduction, valve operation). While individual instances of specific heart processes may have temporal unity (like a single heartbeat cycle having integrated phases), 'heart process' as a general category does not denote wholes with consistent mereological structure. Different heart processes have different part structures - electrical conduction involves different components than muscular contraction. The category encompasses diverse physiological events without requiring them to form integrated wholes, making it non-unifying rather than a consistent whole-bearing property.	A heart process is intrinsically dependent on the existence of a heart to occur. The process cannot exist without the specific organ (heart) that executes it. This is a clear case of existential dependence - if the heart ceases to exist, the heart process necessarily ceases as well. The process is ontologically bound to its bearer (the heart) and cannot be instantiated independently.	
respiratory system process	http://purl.obolibrary.org/obo/GO_0003016	-R	-I	-O	+U	+D	Attribution (Non-rigid, no identity)	A respiratory system process is non-rigid because while something is a respiratory system process when it occurs (like breathing or gas exchange), entities can instantiate this property contingently. A particular biological event or process token can be classified as a respiratory system process in contexts where it involves respiratory function, but the same physical movements or biochemical reactions might not constitute a respiratory system process in different contexts (e.g., voluntary breath-holding for swimming vs. pathological respiratory dysfunction). More fundamentally, processes are occurrents that happen over time intervals - they come into and go out of existence, and their instances are not necessarily respiratory system processes in all possible worlds. A specific biological process could have been something else entirely if different conditions obtained.	A respiratory system process does not carry an identity condition. Processes, unlike objects, do not have clear criteria for distinguishing one instance from another or re-identifying the same instance over time. For example, if someone takes a breath, then pauses, then takes another breath, there is no principled way to determine whether these are two distinct respiratory processes or continuations of the same process. Processes lack spatio-temporal continuity in the way physical objects do - they are occurrents that unfold over time rather than continuants that persist. The respiratory system (as an object) would carry identity, but the process itself does not.	A respiratory system process does not supply its own identity condition. As a process type, it inherits any identity considerations from more general properties like 'biological process' or 'process'. Individual occurrences of respiratory processes (like a specific breath or gas exchange event) would be identified by their spatio-temporal parameters (when and where they occur, which organism is involved), not by criteria intrinsic to the property 'respiratory system process' itself. The property describes a category of processes but does not establish what makes one respiratory process instance the same or different from another - this comes from the general nature of processes as continuants in time and space.	A respiratory system process represents a unified, integrated biological process with functionally interdependent components working toward the common goal of gas exchange. The process involves coordinated mechanical breathing, gas diffusion, and cellular respiration mechanisms that form a cohesive whole. Each instance of respiratory function demonstrates clear mereological structure where parts (ventilation, perfusion, diffusion) are organized and synchronized to maintain homeostasis. The process exhibits intrinsic unity through its physiological integration rather than being an arbitrary collection of events.	A respiratory system process is intrinsically dependent on the existence of a respiratory system (and by extension, an organism that possesses such a system). The process cannot occur without the underlying anatomical structures and the living organism. For instance, gas exchange, breathing, or pulmonary ventilation cannot exist independently - they necessarily require lungs, airways, and other respiratory organs to manifest. This represents a clear case of essential dependence where the process type inherently depends on other entities (the respiratory system and the organism) for its instantiation.	
transport	http://purl.obolibrary.org/obo/GO_0006810	-R	-I	-O	-U	-D	Attribution (Non-rigid, no identity)	Transport is a non-rigid property because it describes a process or activity that entities (like molecules, vesicles, or cellular components) participate in contingently. An entity that is being transported at one moment in time is not necessarily being transported at all times - it can start being transported, complete the transport process, and then no longer be in a state of transport. The property is not essential to the identity of the entities involved; a molecule remains the same molecule whether it is currently being transported or not. Therefore, transport is a non-essential, contingent property that entities can gain and lose.	Transport as a biological process does not carry an identity condition. While individual transport events occur, there is no principled way to distinguish one instance of 'transport' from another or to track the same transport event over time as a unified, re-identifiable entity. Transport is better understood as a type of activity or process that occurs, rather than an entity with continuity. Two molecules being transported in the same direction at the same time cannot be meaningfully distinguished as separate 'transport instances' with their own identity criteria. The description itself indicates this is an abstract categorization rather than a concrete entity, as it explicitly states it should not be used for direct annotation but rather serves as a parent category for more specific transport types.	The term 'transport' describes a process or activity (the movement of substances or materials). Processes do not supply their own identity conditions - they are identified by their participants, temporal boundaries, and other contextual factors rather than intrinsic criteria. Additionally, since this entity was determined to be -I (does not carry identity), it cannot be +O, as the constraint requires that +O implies +I. Transport processes are characterized by what is being transported, from where to where, and when, but these criteria come from external factors, not from the process itself.	Transport as a biological process lacks unity. While individual transport events (e.g., a specific molecule being moved across a membrane) may have temporal boundaries, the property 'transport' itself does not denote instances that are intrinsic wholes with integrated parts. Transport encompasses diverse, scattered occurrences (transmembrane transport, vesicle-mediated transport, microtubule-based transport) that share a functional characteristic (movement of substances) but are not unified wholes. Each transport event is better characterized by its temporal extent rather than mereological integration. The term represents a category of processes rather than instances with clear part-whole structure.	Transport as a biological process is independent. While transport processes involve entities being moved (cargo) and often require specific mechanisms (transporters, vesicles, etc.), the process itself does not intrinsically depend on any particular entity for its identity. Different instances of transport can occur with different cargo, different mechanisms, and different cellular contexts. The process type 'transport' exists as a conceptual category independent of specific participating entities - it is the general phenomenon of moving substances from one location to another, which can be instantiated in many ways without depending on any specific entity for its existence as a process type.	
