term	uri	rigidity	identity	own_identity	unity	dependence	classification	rigidity_reasoning	identity_reasoning	own_identity_reasoning	unity_reasoning	dependence_reasoning	error
increased breathing rate response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000030	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	This property represents a physiological response or disposition that is triggered under specific conditions (anxiety). An entity that exhibits increased breathing rate in response to anxiety does not necessarily have this property in all possible worlds - it is a contingent, context-dependent state. The property is inherently relational and conditional: it only manifests when the organism experiences anxiety. An organism can have this response capability at one time and potentially lose it (through medical intervention, neurological changes, or other factors), or not exhibit it at all times. Since this is a response pattern rather than an essential characteristic, and instances can cease to have this property while remaining the same entity, it is anti-rigid. The property is essentially contingent - it describes a conditional state or disposition rather than a necessary characteristic of its bearers.	This is a perdurant (process/event) describing a physiological response pattern. Like other processes and qualities, it does not carry an identity condition. While we can identify instances of this response occurring in specific persons at specific times, there is no principled way to distinguish one instance of 'increased breathing rate response to anxiety' from another or to re-identify the same response instance over time. The response is better understood as a quality or manifestation that depends on the person experiencing it, rather than an entity with its own identity criteria. It lacks the sortal characteristics needed to provide identity conditions for its instances.	This entity describes a physiological response - a change in breathing rate triggered by anxiety. As determined in the Identity analysis, this entity is -I (does not carry an identity condition). According to the constraint that +O implies +I, since this entity does not carry an identity condition (-I), it cannot supply one. Response properties like this are qualities or processes that can be measured or observed but do not have intrinsic identity conditions that distinguish individual instances from one another in a meaningful way. The entity inherits whatever identity framework might apply from more general categories (if any), but does not supply its own.	An increased breathing rate response to anxiety is a physiological process or event that unfolds over time. It lacks clear mereological structure - while we might identify temporal phases or physiological components (neural signals, muscle contractions, air movement), these are not bound together as an intrinsic whole under a single unifying relation. The response is better understood as a dynamic process rather than a spatially-bounded whole with integrated parts. Unlike objects with topological, morphological, or functional unity, a breathing rate response does not constitute a self-connected whole whose parts must necessarily be bound together throughout its existence.	Increased breathing rate response to anxiety is externally dependent on multiple entities. It necessarily requires: (1) an organism/person experiencing the response, (2) anxiety as the triggering condition, and (3) the physiological capacity for breathing rate modulation. This is a relational response property that cannot exist in isolation - there must be a subject experiencing anxiety and manifesting the increased breathing rate. Without these external entities (the anxious person and the anxiety state itself), this response cannot be instantiated. This clearly satisfies the definition of external dependence: instances of this response necessarily require other entities to exist that are not parts or constituents of the response itself.	
syncope response to fear	http://purl.bioontology.org/ontology/EMRO/0000031	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A syncope response to fear is an episodic medical event or physiological reaction that occurs contingently under specific circumstances (when experiencing fear). An entity experiencing such a response does not necessarily have this property in all possible worlds - it is a temporary state or episode that can occur and cease. The response is by nature transient and conditional on the presence of fear stimuli. Therefore, it is anti-rigid: any instance of this property could possibly not have this property (when not experiencing fear or not having a syncope response), making it a contingent, temporary state rather than an essential characteristic.	Syncope response to fear is a physiological event or process (a temporary loss of consciousness triggered by fear). It does not carry an identity condition because there is no principled way to distinguish one instance of this response from another or to re-identify the same syncope episode over time. What would make 'this syncope response' the same as 'that syncope response'? Unlike sortals such as PERSON or PHYSICAL OBJECT, which have clear identity criteria (DNA, spatio-temporal continuity), a syncope response is a transient occurrence without intrinsic identity conditions. Multiple syncope episodes might occur to the same person, but the episodes themselves cannot be meaningfully individuated or re-identified as the 'same' response across time. This is analogous to events or states like 'being red' or 'running' - they describe occurrences but don't supply identity conditions for their instances.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it logically cannot be +O (supply its own identity condition). The constraint states that +O implies +I, so -I necessarily implies -O. A syncope response to fear is a type of physiological response or event that does not have or supply any identity criteria - there is no meaningful way to identify 'the same syncope response' over time or distinguish individual instances as persistent entities.	A syncope response to fear is a physiological process or event (fainting episode triggered by fear) rather than a material object with spatial parts. While the response involves coordinated physiological mechanisms (vasodilation, decreased heart rate, loss of consciousness), it does not constitute an intrinsic whole with a clear mereological structure in the way physical objects do. The 'parts' of this response (cardiovascular changes, neural responses, loss of consciousness) are temporal phases or aspects of a process rather than spatial components bound by a unity condition. As a type of medical/physiological occurrence, instances of syncope responses do not have the kind of integrated spatial parts that would warrant +U, nor are they strictly anti-unity aggregates (~U). This falls under -U as instances lack the intrinsic wholeness required for +U.	A syncope response to fear is externally dependent on the existence of fear (a stimulus or emotional state). By definition, this response cannot exist without fear being present - one cannot have a 'syncope response to fear' without there actually being fear that triggers it. The fear itself is not a part or constituent of the syncope response, but rather an external entity (psychological state/stimulus) upon which the response necessarily depends. This matches the definition of external dependence: for all instances of syncope response to fear, there must necessarily exist some instance of fear which is not a part of the response itself.	
syncope response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000032	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A syncope response to anxiety is a contingent physiological reaction that occurs in specific circumstances when an individual experiences anxiety. An entity (person) can experience this response at some times and not at others - they can enter and exit this state while remaining the same person. The response is by definition a temporary, episodic condition triggered by anxiety, not an essential property. If something is a syncope response to anxiety, it is necessarily not always a syncope response to anxiety (it must be possible for that individual to not be in this state). This makes it anti-rigid, as all instances must possibly not be instances of this property.	A syncope response to anxiety is a physiological reaction or event - specifically, fainting triggered by anxiety. As a type of occurrence or response, it does not carry an identity condition. There is no principled way to distinguish one instance of 'syncope response to anxiety' from another or to re-identify the same response over time. What would make one fainting episode triggered by anxiety numerically identical to another? Unlike PERSON (which has DNA, fingerprints) or PHYSICAL OBJECT (spatio-temporal continuity), a response is an episodic event without inherent identity criteria. Each occurrence is merely another instance of the same type of physiological reaction, not an individual with persistent identity.	A syncope response to anxiety is a physiological event or process - a temporary episode of fainting caused by anxiety. As determined in the Identity analysis, this is -I (does not carry identity). Since +O requires +I (a property cannot supply an identity condition without carrying one), and this property does not carry identity, it cannot supply its own identity condition. This property describes a transient physiological state or occurrence that does not provide criteria for distinguishing or tracking individual instances through time.	A syncope response to anxiety is a physiological event or process (fainting triggered by anxiety) rather than a material object with parts. While the physiological process involves multiple bodily systems (cardiovascular, nervous), these are not mereological parts of the response itself but rather participants in the process. The response is better understood as a particular kind of occurrence or happening that unfolds in time. It lacks the kind of spatial, morphological, or functional unity that would make its instances intrinsic wholes with a clear part-whole structure. The instances are events/processes, not integrated material objects.	A syncope response to anxiety is a physiological reaction that intrinsically depends on multiple external entities: (1) an anxious individual experiencing the response, (2) an anxiety-inducing stimulus or condition that triggers it, and (3) the underlying physiological mechanisms of both anxiety and syncope. The response cannot exist independently - it necessarily requires an experiencer (person with the condition), a trigger (anxiety), and the physiological substrate. Without these external entities, the syncope response to anxiety cannot occur or be instantiated. This is similar to how PARENT depends on CHILD - one cannot have a syncope response to anxiety without having an anxious individual and an anxiety trigger.	
motoric response to fear	http://purl.bioontology.org/ontology/EMRO/0000033	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A motoric response to fear is a contingent behavioral state or event that occurs in response to a specific stimulus (fear). An entity exhibiting a motoric response to fear (e.g., a trembling person, a fleeing animal) is not necessarily exhibiting this response in all possible worlds - the response is temporary and depends on the presence of fear and the organism's reaction to it. The entity can exist without being in this state (before fear occurs, after the response ends, or when fear is present but no motor response occurs). This makes it a phase or state that is essentially non-essential to its instances, characteristic of anti-rigid properties like roles or phases. No instance of 'motoric response to fear' necessarily maintains this property across all possible worlds or even across time in the actual world.	A motoric response to fear (such as freezing, fleeing, or trembling) is a process or event, not an individual that persists through time with a stable identity. While we can describe instances of such responses occurring at specific times, there is no principled identity condition to distinguish one instance of a fear response from another or to re-identify 'the same' motoric response across time. Each occurrence is a distinct event without the kind of continuity needed for identity criteria. Unlike entities like PERSON or PHYSICAL OBJECT that have spatio-temporal continuity or other identifying characteristics, motoric responses are transient occurrences without inherent identity conditions.	A motoric response to fear is a process or event, not a rigid property that could supply an identity condition. As determined in the Identity analysis, it is -I (does not carry identity), and per the constraint that +O requires +I, this entity must be -O. Processes and responses do not supply their own identity conditions - they are identified by their participants, temporal boundaries, and other contextual factors rather than intrinsic criteria.	A motoric response to fear is a process or event consisting of bodily movements (trembling, running, freezing, etc.) that occur as a reaction to fear. While individual instances may involve spatiotemporally bounded episodes, there is no single unity criterion that applies to all motoric responses to fear. Different responses can have vastly different mereological structures - a freeze response has different parts than a flight response, and their parts are unified by different principles (cessation of movement vs. coordinated running). The property describes a functional/causal category of responses rather than entities with a common intrinsic wholeness condition. Individual instances may be wholes under different relations (functional, temporal), but the property itself does not carry a unified UC for all instances.	A motoric response to fear is externally dependent on the emotion of fear itself. An instance of 'motoric response to fear' cannot exist without a corresponding instance of 'fear' existing - there must be fear for there to be a response to it. The fear is not a part or constituent of the motoric response itself, but rather an external entity that the response necessarily depends upon. Without fear being experienced, there can be no motoric response to fear, making this property externally dependent (+D).	
motoric response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000034	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A motoric response to anxiety is a manifestation or reaction that occurs in response to anxiety states. An instance of this property (e.g., hand trembling, pacing) is necessarily contingent - it only exists when anxiety is being experienced and manifested motorically. The same entity (e.g., a particular trembling episode or pacing behavior) cannot exist independently of the anxious state that causes it. By definition, a motoric response to anxiety is a temporary, contingent phenomenon that an entity exhibits rather than something an entity essentially is. It represents a phase or state-dependent reaction, making it anti-rigid - whatever instantiates this property does so only contingently, not necessarily.	A motoric response to anxiety is a type of behavioral or physiological reaction (like trembling, fidgeting, or muscle tension) that occurs in response to anxiety. This is a process or occurrence rather than a countable individual. There is no principled way to establish identity conditions for instances of 'motoric response to anxiety' - we cannot meaningfully distinguish one instance of trembling-due-to-anxiety from another instance as the same or different entities over time. It lacks the kind of persistence conditions and re-identification criteria that would make it a sortal. It is similar to properties like 'red' or 'running' which describe qualities or processes but don't provide identity conditions for their instances.	Since this entity was determined to be -I (does not carry an identity condition), it cannot supply its own identity condition. By definition, +O requires +I (a property must carry an IC before it can supply one). A motoric response to anxiety is a type of behavioral manifestation or process that does not have intrinsic identity criteria - it is identified through its temporal occurrence and characteristics rather than supplying a global identity condition. It inherits any identity considerations from more fundamental properties describing processes or events, but does not itself supply an IC.	A motoric response to anxiety is a behavioral or physiological manifestation (e.g., trembling, pacing, fidgeting) that lacks intrinsic unity. While individual instances of such responses may involve integrated biological processes (like a specific tremor involving coordinated muscle movements), there is no single unifying relation that applies to all motoric responses to anxiety. Different responses - from hand-wringing to full-body shaking to restless movement - have different mereological structures and unification principles. Some may be localized movements, others distributed across the body. The property does not carry a common unity condition across all its instances, making it -U rather than +U or ~U.	A motoric response to anxiety is externally dependent on the existence of anxiety. By definition, a motoric response to anxiety cannot exist without there being anxiety that triggers or causes it. The response is necessarily dependent on the existence of anxiety in some entity (person/animal), and this anxiety is not a part or constituent of the motoric response itself - it is an external condition that must exist for the response to occur. Without anxiety, there can be no 'motoric response to anxiety'. This fits the definition of external dependence: for all instances of motoric response to anxiety, there must necessarily exist an instance of anxiety which is not a part of the response itself.	
emotional valence	http://purl.bioontology.org/ontology/EMRO/0000035	+R	-I	-O	-U	+D	Attribution or Quality	Emotional valence is a rigid property because it represents an intrinsic categorical classification of emotions as positive, negative, or neutral. Any particular emotional valence (e.g., 'positive valence' or 'negative valence') is necessarily what it is in all possible worlds - a positive emotional state cannot cease to be positive while remaining the same emotional state. The valence is an essential characteristic that defines the very nature of that emotional quality. Like abstract properties such as 'Number' or 'Color Shade', emotional valence represents a fundamental classificatory dimension that must hold necessarily for anything that instantiates it.	Emotional valence (the positive or negative quality of an emotion) does not carry an identity condition. There is no principled way to distinguish one instance of 'positive valence' from another instance of 'positive valence' or to re-identify the same instance over time. Like other quality properties (e.g., 'Red'), valence describes a characteristic that can be instantiated multiple times without individuation criteria. What would make one experience of positive valence the same positive valence as another? The property lacks the sortal nature needed to provide identity conditions for its instances.	Emotional valence does not supply its own identity condition. As determined by the Identity analysis, this entity is -I (does not carry an identity condition). Since +O requires +I (a property cannot supply an identity condition without carrying one), emotional valence must be -O. Emotional valence is a quality or attribute that depends on cognitive appraisal processes - it describes a characteristic (positive/negative feeling tone) rather than being an independently identifiable entity with its own identity criteria. It would inherit any identity considerations from the emotional states or experiences it characterizes, rather than supplying its own.	Emotional valence (positive, negative, or neutral quality of emotions) does not carry a unity condition. Instances of emotional valence are abstract qualities or properties that lack mereological structure - they are not composed of integrated parts bound by a unifying relation. An instance of positive valence or negative valence is not a whole with parts that must be connected in a specific way. Unlike concrete wholes (like a person or car) or even functional wholes, emotional valence is a dimensional attribute or quality that emotions possess, not an intrinsic whole. The instances are qualities/attributes rather than structured entities.	Emotional valence is externally dependent on both a cognitive appraisal and an experiencing subject. According to the description, emotional valence arises from an individual's cognitive appraisal of a stimulus - it cannot exist without: (1) an individual who experiences it, and (2) a cognitive appraisal process that produces it. Unlike independent properties that can exist on their own, emotional valence is necessarily produced by and depends on these external entities (the appraising subject and the appraisal process itself). No instance of emotional valence can exist without these necessary external dependencies.	
process	http://purl.obolibrary.org/obo/BFO_0000015	+R	-I	-O	-U	-D	Attribution or Quality	A process is necessarily a process in all possible worlds where it exists. If something is a process (an occurrence or event unfolding over time), it cannot cease to be a process while remaining the same entity. For example, a particular instance of 'digestion' or 'combustion' is essentially a process - it cannot become a non-process (like a physical object) and still be the same entity. The property of being a process is essential to all its instances, making it rigid. This is similar to fundamental ontological categories like 'physical object' or 'abstract entity' - they are category-level properties that are essential to their instances.	A process does not carry an identity condition. While we can distinguish between different types of processes (e.g., 'running', 'photosynthesis'), there is no principled way to determine when one process instance is the same as another over time. Processes are perduring events that unfold temporally - they lack clear individuation criteria. For example, if I interrupt a process of 'walking to the store' and resume it later, is it the same process or a different one? Unlike physical objects with spatio-temporal continuity or persons with biological identity criteria, processes have no inherent identity conditions that allow us to re-identify the same process instance across time. They are more like occurrents or happenings rather than continuants with stable identity.	A process does not supply its own identity condition. As determined by the Identity analysis, process is -I (does not carry an identity condition). Since +O requires +I (cannot supply an IC without carrying one), and process is -I, it must be -O. Processes are characterized by what they do rather than criteria that individuate specific process instances - there is no clear identity condition that distinguishes one process from another across time and contexts that is supplied by the property PROCESS itself.	A process does not carry a unity condition. While processes occur and unfold over time, they do not constitute intrinsic wholes in the mereological sense required for +U. Processes lack the kind of spatial integration and part-whole structure that characterizes entities like physical objects. The parts of a process (temporal phases or sub-processes) are not bound together by a topological, morphological, or functional unity relation in the way required by Definition 11. Processes are occurrents that happen rather than continuants that persist as integrated wholes. However, processes are not strictly anti-unity (~U) either, as some processes may have identifiable phases that constitute the process. Therefore, processes are -U: they don't carry a common unity condition for all instances.	A process is temporally extended and consists of phases or stages that unfold over time, but it does not intrinsically depend on external entities beyond its participants for its existence. While processes involve participants (agents, patients, instruments), these are not external dependencies in the sense defined - they are constitutive parts or aspects of the process itself. The process is constituted by these participatory relationships rather than being externally dependent on separate entities. For example, 'running' exists as a process type regardless of who or what is running, and any particular running event is constituted by its participant (the runner) rather than externally dependent on it. The process does not require some separate, non-constituent entity to exist.	
characteristic	http://purl.obolibrary.org/obo/COB_0000502	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A characteristic is a property or feature that something possesses, but it is anti-rigid because: (1) things can gain and lose characteristics over time (e.g., a person can acquire the characteristic of being tall relative to peers, or lose the characteristic of being young), (2) being a characteristic is not an essential property of any entity - what counts as a characteristic is relational and context-dependent, and (3) characteristics are contingent attributes that entities may or may not possess at different times or in different possible worlds. The very nature of a characteristic is that it is a contingent, non-essential property, making it anti-rigid by definition.	A characteristic does not carry an identity condition. Characteristics are property-like entities that describe or qualify other things (e.g., 'the characteristic of being brave' or 'the characteristic of redness'). There is no principled way to distinguish one instance of a characteristic from another or to re-identify it over time. What would make 'this bravery' the same bravery as 'that bravery'? Characteristics lack spatio-temporal continuity and have no intrinsic identity criteria - they are more like abstract patterns or qualities rather than countable individuals. Similar to properties like 'Red' or 'Amount of Matter' in the examples, characteristics do not supply or carry identity conditions for their instances.	Since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O. By constraint (10), '+O implies +I', so if -I then necessarily -O. The term 'characteristic' refers to a quality or feature and does not supply its own identity condition - characteristics are identified through the entities they belong to, not through their own intrinsic identity criteria.	Characteristic is an abstract property or quality that can be attributed to entities, but it does not refer to entities that are intrinsic wholes with integrated parts. A characteristic (such as 'blue', 'tall', 'intelligent') has no mereological structure - it cannot be meaningfully divided into parts that are bound together by a unifying relation. Characteristics are qualitative attributes rather than concrete or abstract wholes. Unlike entities such as Person or Car that have functional or topological unity, characteristics lack any form of topological, morphological, or functional integration. However, they are not strictly anti-unity (~U) because they are not aggregates or collections; they simply exist at a different ontological level where unity conditions do not apply. Therefore, characteristic is -U: its instances are not intrinsic wholes.	A characteristic is externally dependent because it necessarily requires the existence of some entity that possesses or exhibits it. A characteristic cannot exist in isolation - there must be some bearer or subject that has the characteristic. For example, a color characteristic requires something colored, a personality characteristic requires a person, etc. The characteristic is not a part nor constituent of the bearer, but depends on the bearer's existence for its own existence.	
system process	http://purl.obolibrary.org/obo/GO_0003008	~R	-I	-O	-U	-D	Role or Phase (Anti-rigid)	A system process is a computational process that runs as part of a system's operations. Processes are inherently temporal and contingent entities - they begin execution, run for some duration, and terminate. The same computational entity (e.g., a specific instance of a program or service) can exist without being actively running as a process. For example, a database service can exist as installed software but may or may not be currently executing as a system process. All instances of system process are necessarily contingent - they must at some point not be system processes (before starting or after terminating). This makes it anti-rigid (~R), as being a system process is an optional, temporary phase that cannot be essential to any instance.	SYSTEM PROCESS does not carry an identity condition. A process is an occurrent/event that unfolds over time rather than an enduring entity. Processes lack clear criteria for distinguishing one instance from another or for re-identifying the same process over time. For example, if a computer's scheduling process stops and restarts, is it the same process or a different one? There is no principled IC like spatio-temporal continuity (for objects) or intrinsic properties that would allow us to answer this. Processes are typically -I as they are happenings rather than continuants with persistent identity.	A system process does not supply its own identity condition. As determined by the Identity analysis, this entity is -I (does not carry identity). Since +O implies +I (a property must carry an identity condition to supply one), and system process is -I, it cannot be +O. System processes are role-dependent entities that exist only in the context of a system performing them - they lack any intrinsic identity condition of their own.	A system process does not carry a common unity condition. While individual instances of system processes may have functional integration (e.g., a specific running instance of a process with its threads and memory), the property 'system process' itself does not guarantee that all instances are intrinsic wholes under a single equivalence relation. Different system processes can have vastly different mereological structures - some may be simple atomic processes, others complex multi-threaded structures. Additionally, the boundaries and parts of what constitutes 'a system process' can vary significantly across different operating systems and contexts. There is no uniform relation ω that binds the parts of all system processes in the same way, making this -U rather than +U.	A system process is a computational or operational procedure that executes within a system. While processes operate within systems and utilize system resources, they are not externally dependent in the ontological sense defined here. A process instance does not require another distinct entity (that is neither part nor constituent of it) to necessarily exist. The system resources and computational substrate are constituents of what enables the process, not external dependencies. System processes can be instantiated and exist independently as distinct operational entities without necessarily requiring specific external entities beyond their constitutive components.	
muscle system process	http://purl.obolibrary.org/obo/GO_0003012	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A muscle system process is a biological process or activity involving the muscular system (such as contraction, relaxation, or movement). This is inherently a temporary, contingent occurrence rather than a persistent property. Any instance of a muscle system process necessarily begins and ends - it cannot be a process in all possible worlds or at all times. Processes by their nature are anti-rigid because they are events or occurrences that instances participate in rather than essential categories. An instance of 'muscle contraction' exists only while that specific contraction is occurring; it cannot possibly be a muscle contraction in worlds/times where that process is not happening. The process-nature itself makes it necessarily non-essential to its instances.	A muscle system process is a type of biological process or activity involving muscle systems. As a process, it represents events or occurrences rather than countable objects. Processes do not carry identity conditions because there is no principled way to individuate and re-identify a specific instance of a process over time - we cannot determine what makes 'this muscle contraction' the same muscle contraction at different times, or distinguish one muscle system process from another based on intrinsic identity criteria. Like other process types (Running, Digestion), muscle system process is -I.	Muscle system process is a biological process type that does not supply its own identity condition. As a process rather than an entity with persistent identity, it cannot provide global identity criteria. The Identity analysis determined this is -I (does not carry identity), and by the constraint that +O implies +I, this must be -O. Processes are individuated by their participants, spatial-temporal location, and other contextual factors rather than having intrinsic identity conditions they supply.	A muscle system process is a biological process involving muscle tissue activity (contraction, relaxation, etc.). As a process rather than a physical object, it lacks mereological structure in the spatial sense required for unity analysis. While processes have temporal parts and may involve integrated activities, they are not wholes in the sense of having spatially unified parts bound by topological, morphological, or functional unity relations. The instances of muscle system processes are occurrents/events that unfold over time rather than continuants with persistent part-whole structure. Therefore, this property does not carry a unity condition as defined for intrinsic wholes.	A muscle system process is inherently dependent on the existence of a muscle system (or muscular system) to occur. By definition, this process cannot exist or take place without the muscle system that performs it. The process is externally dependent on the muscle system entity - while the muscle system is a part of the organism where the process occurs, the process itself is a dependent entity that requires the muscle system to exist independently of the process. No muscle system process can be instantiated without a corresponding muscle system existing to execute it, making this clearly a case of external dependence (+D).	
circulatory system process	http://purl.obolibrary.org/obo/GO_0003013	+R	-I	-O	+U	+D	Attribution or Quality	A circulatory system process is necessarily a circulatory system process in all possible worlds where it exists. Any instance of this process type (e.g., blood circulation, heartbeat) cannot cease to be a circulatory system process while remaining the same process instance - if it loses this essential characteristic, it becomes a different kind of process entirely. The property is essential to all its instances across all possible worlds, making it rigid.	Circulatory system process does not carry an identity condition. As a process type, there is no principled way to distinguish one instance of a circulatory process from another or to re-identify the same process over time. Processes are occurrents that unfold temporally, and individual process instances lack the kind of identity criteria that would allow us to say 'this beating of the heart at time t1 is the same process as that at time t2.' While we can identify the circulatory system itself (an anatomical structure), individual circulatory processes as events do not have inherent identity conditions - we cannot distinguish one heartbeat process from another heartbeat process in any principled way beyond their spatio-temporal location.	The entity 'circulatory system process' does not supply its own identity condition. As a biological process type, it would inherit any identity conditions from more general properties like 'biological process' or 'process'. More fundamentally, since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O, as the constraint states that +O implies +I. Processes are typically individuated by their participants, spatiotemporal location, and causal history rather than having their own intrinsic identity conditions.	A circulatory system process represents a unified biological process with integrated, interdependent parts (heart contractions, blood flow, vascular dynamics) that work together as a functional whole. Each instance of a circulatory system process (e.g., a specific cardiac cycle, blood circulation event) exhibits topological and functional unity - the parts are bound together by causal and functional relations that make them a coherent process rather than arbitrary temporal segments. The process has clear boundaries defined by its physiological function and maintains its identity as an integrated process throughout its occurrence.	A circulatory system process is externally dependent on the existence of a circulatory system (and its components like heart, blood vessels, blood). The process cannot exist without the physical structures that enable it - one cannot have blood circulation, heart contraction, or vascular regulation without the actual circulatory system organs and tissues. These necessary entities (circulatory system components) are not parts of the process itself, but rather the physical substrates upon which the process depends. Therefore, circulatory system process carries +D.	
heart process	http://purl.obolibrary.org/obo/GO_0003015	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A heart process is a type of biological process or activity (like beating, pumping blood) that occurs in/by a heart. Processes are inherently temporal events that begin and end - a specific instance of heart beating starts at some time and stops at some time. An individual heart process instance is not necessarily a heart process in all possible worlds because processes are contingent occurrences. Once a particular beating event completes, that same individual is no longer an instance of an ongoing heart process. Furthermore, as a process type, all instances are necessarily temporal and contingent - they must possibly not be occurring. This makes heart process anti-rigid, as no instance of a heart process necessarily remains a heart process across all possible worlds or even across time in the actual world.	A 'heart process' refers to a physiological process or function (such as cardiac contraction, blood pumping, or electrical conduction) rather than a distinct individual object. Processes, unlike physical objects or persons, do not carry identity conditions that allow us to distinguish and re-identify specific instances over time. While we can identify WHICH heart is undergoing a process, or WHEN a process occurs, there is no principled way to identify 'the same heart process' across different time points - processes are occurrents that unfold temporally rather than continuants with persistent identity. The question 'is this the same heart process as before?' lacks a clear answer because processes do not maintain identity through time in the way objects do. Therefore, heart process does not carry an identity condition and is marked -I.	Heart process does not supply its own identity condition. As a process or biological function, it would inherit any identity criteria from more general properties like 'biological process' or 'physiological process'. Additionally, since the Identity analysis determined this entity is -I (does not carry an identity condition), it cannot be +O, as supplying an identity condition (+O) requires carrying one (+I). Processes are typically not individuated by identity conditions in the same way objects are - they areEvents or Occurrents that unfold over time rather than persistent entities requiring reidentification criteria.	A heart process refers to an occurrence or series of events involving the heart (such as heartbeat, cardiac cycle, or pathological processes). As a process or occurrence, it lacks mereological structure in the sense required for unity - it is not composed of integrated spatial parts bound by a unity condition. While a process may have temporal phases or stages, these do not constitute parts in the mereological sense that would make it an intrinsic whole. Processes are fundamentally different from material objects: they unfold over time rather than having spatially integrated components. Therefore, heart process does not carry a unity condition.	A heart process is externally dependent on the existence of a heart. The process cannot occur without there being a heart that performs or undergoes the process. Since the heart itself is not a part of the heart process but rather the entity that the process depends upon for its occurrence, heart process is externally dependent (+D). Following the definition, for any instance of heart process to exist, there must necessarily exist an instance of heart (which is not a part of the process itself).	
respiratory system process	http://purl.obolibrary.org/obo/GO_0003016	~R	-I	-O	-U	+D	Role (Anti-rigid, dependent)	A respiratory system process is anti-rigid because it represents a contingent occurrence or activity rather than an essential property. Any particular instance of a respiratory system process (like a specific breathing event or gas exchange occurrence) exists only temporarily and contingently. The process begins, unfolds, and ends - it is not necessarily ongoing for any instance. Furthermore, 'process' itself denotes something that happens rather than something that necessarily is. No instance of a respiratory system process must necessarily continue being that process across all possible worlds or even across time in the actual world - processes are inherently temporal and contingent phenomena.	A respiratory system process does not carry an identity condition. While specific occurrences of respiratory processes (like 'John's breathing episode at 3pm') might be individuated spatio-temporally through their participants, the property 'respiratory system process' itself provides no principled way to distinguish one instance from another or to re-identify the same process over time. Unlike rigid properties like PERSON that carry ICs (e.g., DNA, fingerprints), processes are occurrents that lack inherent criteria for identity - we cannot determine what makes one breathing event the same breathing event over time without reference to external factors like the participating organism or spatio-temporal coordinates. The property is a non-sortal that classifies processes but doesn't supply or carry conditions for their identity.	As a biological process, 'respiratory system process' does not supply its own identity condition. The Identity analysis determined this entity is -I (does not carry identity), and by definition, only properties that are +I (carry identity) can potentially be +O (supply identity). Since processes are occurrents tracked by their temporal extent and participants rather than having intrinsic identity conditions, this property neither carries nor supplies an identity condition. It would inherit any identity considerations from more fundamental categories of processes or events, if any exist in the ontology.	A respiratory system process (such as gas exchange, breathing, or ventilation) is not a whole with integrated parts in the mereological sense. While it may involve multiple sub-processes or stages, these are temporal phases or functional components of an event/process rather than spatial parts bound by a unifying relation. Processes are occurrents that unfold over time, and different instances of respiratory processes may have different constituent sub-processes without a single uniform mereological structure. For example, one instance might include coughing while another doesn't. Unlike intrinsic wholes (like a respiratory system itself), process instances don't maintain a consistent UC across their existence - they are temporal occurrences rather than spatially unified objects.	A respiratory system process is externally dependent on the respiratory system itself. For any instance of a respiratory system process to occur (e.g., a specific breathing event, gas exchange episode), there must necessarily exist a respiratory system that performs this process. The process cannot exist without the organ system that executes it - one cannot have respiration occurring without a respiratory system to perform it. This is a clear case of external dependence where the process depends on an entity (the respiratory system) that is not a part or constituent of the process itself, but rather the bearer or executor of it.	
