term	uri	rigidity	identity	own_identity	unity	dependence	classification	reasoning	error
motoric response to fear	http://purl.bioontology.org/ontology/EMRO/0000033	~R	-I	-O	-U	+D	Role	A motoric response to fear is anti-rigid (~R) because it represents a temporary state/phase that an organism enters when experiencing fear - an entity is not essentially defined by being 'a motoric response to fear' across all possible worlds. It lacks identity conditions (-I, -O) as it is a transient event/process without persistent identity criteria. It is non-unifying (-U) because the response may consist of multiple disparate motor actions (fleeing, freezing, trembling) without forming an intrinsic whole. It is dependent (+D) as this response cannot exist without: (1) a subject organism experiencing it, (2) the fear stimulus/state triggering it, and (3) the motor system executing it. This classifies as a Role - specifically a phase-like role that an organism's motor system plays temporarily during fear responses.	
motoric response to anxiety	http://purl.bioontology.org/ontology/EMRO/0000034	~R	-I	-O	-U	+D	Phase	A motoric response to anxiety is a temporary behavioral manifestation (e.g., trembling, pacing, fidgeting) that occurs during an anxious state. As a Phase, it is ~R (anti-rigid) because being in this state is not essential to any instance - a person experiencing this response could exist without it. It carries -I (no identity) as it doesn't provide stable identity conditions - the same type of motor behavior could occur in different contexts (nervousness, excitement, cold). It has -O since it supplies no independent identity criterion. It is -U (non-unifying) because a motoric response can consist of disparate movements without forming an intrinsic whole. It is +D (dependent) because this response cannot exist without: (1) an organism exhibiting it, (2) an underlying anxiety state that triggers it, and (3) the temporal occurrence of that anxious episode. The response is intrinsically bound to both the experiencing subject and the psychological state of anxiety.	
emotional valence	http://purl.bioontology.org/ontology/EMRO/0000035	-R	-I	-O	-U	+D	Quality/Attribute	Emotional valence is a quality or attribute of emotions (positive, negative, neutral). It is **-R (Non-Rigid)** because the same emotion instance can vary in valence across contexts or lose this property entirely. It is **-I (No Identity)** as it does not carry identity conditions - valence is a characterizing property but doesn't individuate entities. Therefore **-O (No Own Identity)** follows. It is **-U (Non-Unifying)** because valence is an abstract quality without intrinsic wholeness - it's a dimensional property that characterizes but doesn't unify instances. It is **+D (Dependent)** because emotional valence cannot exist independently - it necessarily depends on an emotion or affective state to inhere in. Following Guarino & Welty's framework, this represents a dependent quality that characterizes emotions without providing identity conditions.	
process	http://purl.obolibrary.org/obo/BFO_0000015	-R	+I	+O	+U	-D	Sortal (Category)	A process is a perdurant/occurrent that unfolds over time. It is Non-Rigid (-R) because something can be a process in some worlds but not others (e.g., a running event could cease to exist). It carries Identity (+I) and supplies its own Identity Condition (+O) through spatio-temporal continuity and causal coherence - we can distinguish one process from another by their unique development through time. Processes have Unity (+U) as they are intrinsic wholes with coherent temporal parts working toward completion (e.g., a digestion process has unified stages). Processes are Independent (-D) as they can exist without being intrinsically dependent on specific external entities, though they may involve participants. As a fundamental category spanning various types of occurrences (biological processes, physical processes, social processes), 'process' functions as a high-level Sortal category that provides identity criteria for its instances.	
characteristic	http://purl.obolibrary.org/obo/COB_0000502	-R	-I	-O	-U	+D	Mixin	A 'characteristic' is a property or feature that can apply to various entities across different categories (persons, objects, processes, etc.). It is Non-Rigid (-R) because entities can gain or lose characteristics without ceasing to exist (e.g., a person can acquire 'honesty' as a characteristic or lose it). It does not carry Identity (-I, -O) as characteristics themselves don't provide identity conditions - they are attributed features rather than identity-bearing sortals. It is Non-Unifying (-U) because characteristics don't create intrinsic wholes; they are scattered properties that can be arbitrarily grouped. It is Dependent (+D) because a characteristic cannot exist independently - it must inhere in some entity (substance) as a bearer. This makes 'characteristic' a Mixin - a non-rigid property that can apply across different categories without carrying identity conditions.	
system process	http://purl.obolibrary.org/obo/GO_0003008	-R	-I	-O	-U	+D	Mixin	A system process is non-rigid (-R) because something can be a system process at one time and not at another (e.g., a process running on an OS can terminate and cease being a system process). It does not carry identity (-I, -O) as 'process' entities typically lack intrinsic identity conditions - they are identified by external factors like start time, system context, and execution state rather than having a unified identity criterion. Unity is negative (-U) because a system process may consist of multiple threads, memory allocations, and I/O operations that don't form an intrinsic whole - they are coordinated but separable components. Dependence is positive (+D) because a system process cannot exist without the underlying system (OS, hardware) that executes it - it's intrinsically dependent on its computational environment. As a non-rigid property without identity, it classifies as a Mixin, representing a contingent property that can apply across different kinds of entities.	
muscle system process	http://purl.obolibrary.org/obo/GO_0003012	-R	-I	-O	-U	+D	Mixin	A 'muscle system process' represents a biological process or activity involving the muscular system (e.g., contraction, relaxation, movement). As a process rather than an object, it exhibits non-rigidity (-R) because being a muscle system process is not essential across all possible states of the entities involved—the same muscle tissue could participate in different processes or no process at all. It does not carry identity conditions (-I, -O) because processes are typically individuated by their participants, spatiotemporal location, and context rather than intrinsic identity criteria. It is non-unifying (-U) as a process can involve distributed muscle activities that don't form a single intrinsic whole. Crucially, it is dependent (+D) because a muscle system process cannot exist without the muscle system and organisms as their bearer—processes are ontologically dependent on their participants. This combination of properties (non-rigid, no identity, dependent) classifies it as a Mixin, representing a property that can be applied to instances without being essential and without providing identity.	
circulatory system process	http://purl.obolibrary.org/obo/GO_0003013	-R	-I	-O	-U	+D	Mixin	A 'circulatory system process' represents a type of biological process occurring within a circulatory system. **Rigidity (-R)**: Not rigid because the same process instance can be characterized differently depending on context (e.g., a molecular event might sometimes be part of circulatory processes, sometimes not). **Identity (-I, -O)**: As a process type, it lacks its own identity condition - processes are typically identified through external criteria (time, location, participating entities) rather than intrinsic properties carried by this classification itself. **Unity (-U)**: Circulatory processes are typically complex cascades involving multiple sub-processes (heart contraction, blood flow, gas exchange) that don't form intrinsic wholes but rather functional sequences. **Dependence (+D)**: These processes intrinsically depend on the existence of a circulatory system and its components (heart, blood vessels, blood) - they cannot exist without these structures. The non-rigid, identity-lacking nature makes this a Mixin - a property that can apply contingently across different contexts.	
heart process	http://purl.obolibrary.org/obo/GO_0003015	-R	-I	-O	+U	+D	Phase	A heart process is a biological process/event occurring in or performed by a heart. As a process: (1) Rigidity is -R because being a 'heart process' is a temporary phase - the same process instance could be classified differently in different contexts or times, and processes are generally anti-rigid or non-rigid categories. (2) Identity is -I because processes typically don't carry their own identity conditions - they are identified through their participants and temporal boundaries. (3) Own_Identity is -O as it doesn't supply its own global IC. (4) Unity is +U because a heart process (like a heartbeat, cardiac cycle) is typically a unified whole with intrinsic structure and temporal boundaries, not an arbitrary sum. (5) Dependence is +D because a heart process intrinsically depends on the existence of a heart to occur - it cannot exist without the heart as its participant/substrate. This classifies as a Phase or process-type category rather than a Sortal.	
respiratory system process	http://purl.obolibrary.org/obo/GO_0003016	-R	-I	-O	-U	+D	Mixin	A respiratory system process is a biological process occurring in the respiratory system (e.g., gas exchange, breathing). **Rigidity (-R)**: Non-rigid because the same event/occurrence could be classified differently depending on perspective or context - not all instances are essentially respiratory processes in all possible worlds. **Identity (-I) and Own Identity (-O)**: As a process category, it does not carry or supply intrinsic identity conditions - processes are typically identified by their participants, temporal boundaries, and context rather than by this classification alone. **Unity (-U)**: Non-unifying because respiratory processes can vary greatly in their compositional structure - some may be simple events, others complex cascades; they don't necessarily form intrinsic wholes. **Dependence (+D)**: Essentially dependent on the existence of a respiratory system and the organism containing it - cannot exist independently. The combination of non-rigidity and lack of identity/unity criteria classifies this as a **Mixin** - a property that cuts across different types of processes without providing essential classification or identity conditions.	
transport	http://purl.obolibrary.org/obo/GO_0006810	-R	-I	-O	-U	+D	Category/Mixin	Transport is a generic process concept that subsumes various specific transport mechanisms (transmembrane, microtubule-based, vesicle-mediated). As a process: (1) Rigidity: -R because being a 'transport' is not essential across all possible worlds - the same molecular entities could participate in different processes; (2) Identity: -I because transport as an abstract category does not carry a unified identity condition - different transport types have different identity criteria; (3) Own Identity: -O as it doesn't supply its own IC, requiring specialization to specific transport types; (4) Unity: -U because transport processes are not necessarily intrinsic wholes - they can involve multiple disconnected events or mechanisms, and the term explicitly requires further specification; (5) Dependence: +D because transport processes inherently depend on entities being transported and mechanisms doing the transporting. The instruction that it 'should not be used for direct annotation' confirms its role as an abstract organizing category (Mixin) rather than a directly instantiable sortal.	
muscle contraction	http://purl.obolibrary.org/obo/GO_0006936	-R	-I	-O	+U	+D	Phase	Muscle contraction is a temporary state or process that muscle tissue undergoes. **Rigidity (-R)**: A muscle can exist without being in contraction (relaxed state), so this property is not essential to all instances across all possible worlds - it's a phase-dependent property. **Identity (-I, -O)**: As a transient physiological process/event, muscle contraction does not carry or supply its own identity condition; identity comes from the underlying muscle tissue undergoing the process. **Unity (+U)**: Each instance of muscle contraction represents an intrinsic whole - a unified physiological event with coordinated sarcomere shortening, not merely an aggregate of independent contractions. **Dependence (+D)**: Muscle contraction cannot exist independently - it necessarily depends on muscle tissue, neural stimulation, ATP availability, and the broader physiological context. This is an anti-rigid property representing a temporary phase of muscle tissue, classified as a Phase rather than a Role because it depends on intrinsic physiological state changes rather than relational context.	
respiratory gaseous exchange by respiratory system	http://purl.obolibrary.org/obo/GO_0007585	~R	-I	-O	-U	+D	Phase	This entity represents a physiological process/activity (gas exchange) performed by a respiratory system. As a process/activity property: (1) Rigidity is ~R (Anti-Rigid) because it is a temporal phase or state - an organism with a respiratory system is not always actively performing gas exchange (e.g., may be in apnea or deceased). It's essential that this property is not essential to all instances at all times. (2) Identity is -I because processes typically do not carry their own identity conditions - they are identified through their participants and temporal boundaries. (3) Own_Identity is -O following from -I. (4) Unity is -U because gas exchange is a complex process involving multiple sub-processes (oxygen diffusion, CO2 removal, ventilation) that don't form an intrinsic unified whole but rather a functional coordination. (5) Dependence is +D because this process cannot exist independently - it requires the existence of a respiratory system, an organism, and an environment with gases. This is classified as a Phase because it represents a contingent, time-bound state of an entity (respiratory system) performing its function.	
body fluid secretion	http://purl.obolibrary.org/obo/GO_0007589	-R	+I	+O	+U	+D	Sortal (Kind)	Body fluid secretion is a biological process with the following ontological characteristics: (1) Non-rigid (-R) because an entity can participate in secretion processes at some times but not others - the same biological system can be secreting or not secreting. (2) Carries and supplies identity (+I, +O) as a distinct type of physiological process with its own identity conditions defined by the secretion mechanism, the fluid being secreted, and the biological system performing it. (3) Unifying (+U) because each secretion event is an intrinsic whole - a complete process with beginning, middle, and end phases that form a unified occurrence. (4) Dependent (+D) because secretion processes cannot exist without the biological organism/system performing the secretion and the fluid being secreted - they are ontologically dependent on their participants. This classifies as a Sortal Kind representing a natural process type rather than a substance, with clear identity conditions and temporal boundaries.	
behavior	http://purl.obolibrary.org/obo/GO_0007610	-R	-I	-O	-U	+D	Category/Mixin	Behavior is Non-Rigid (-R) because an organism can exist without exhibiting a particular behavior at all times - behaviors are contingent states/processes. It lacks Identity (-I, -O) as behaviors don't carry or supply their own identity conditions - they are events/processes dependent on the organisms performing them. It's Non-Unifying (-U) because 'behavior' encompasses diverse, heterogeneous activities without intrinsic wholeness (feeding, mating, fleeing are all behaviors but don't form a unified whole). It's Dependent (+D) as behaviors inherently require a nervous system and an organism to exist - they cannot occur independently. The description confirms this is an abstract category term (not for direct annotation, requiring more specific child terms), making it a high-level Mixin that subsumes various behavioral roles and phases.	
biological_process	http://purl.obolibrary.org/obo/GO_0008150	+R	+I	+O	-U	+D	Sortal (Category)	Biological_process is a fundamental category in biological ontology. It exhibits +R (Rigid) because anything that is a biological process is essentially so across all possible worlds - a process cannot cease being a biological process and remain the same entity. It has +I (Carries Identity) and +O (Supplies Own Identity) as it provides identity conditions for its instances through temporal/causal criteria inherent to processes. It shows -U (Non-Unifying) because biological processes can be complex aggregates of sub-processes without necessarily forming intrinsic wholes (e.g., metabolism comprises many distinct processes). It demonstrates +D (Dependent) because biological processes necessarily depend on biological entities (organisms, cells, molecules) to occur - they cannot exist independently. As a root ontological category that supplies identity and is rigid, it functions as a foundational Sortal.	
multicellular organismal process	http://purl.obolibrary.org/obo/GO_0032501	-R	-I	-O	-U	+D	Mixin	A multicellular organismal process is a biological process that involves coordination across multiple cells of an organism. **Rigidity (-R)**: Non-rigid because being a 'multicellular organismal process' is not essential to the process itself in all possible worlds - the same type of process could theoretically occur at different organizational levels. **Identity (-I, -O)**: As a process category, it does not carry or supply its own identity conditions; individual processes are identified by their specific nature, participants, and context, not by being 'multicellular organismal' per se. **Unity (-U)**: Non-unifying because multicellular organismal processes are heterogeneous and do not form intrinsic wholes - they encompass diverse processes (development, reproduction, immune response) without a single unifying principle beyond involving multiple cells. **Dependence (+D)**: Dependent because such processes cannot exist without the multicellular organism whose cells participate in them - they are intrinsically dependent on the organismal context. The classification as **Mixin** reflects its role as a high-level category that cross-cuts multiple rigid types and is used for classification rather than direct instantiation (as indicated by the annotation guidance).	
secretion by tissue	http://purl.obolibrary.org/obo/GO_0032941	-R	-I	-O	-U	+D	Mixin	**Secretion by tissue** is a process/event involving biological tissue releasing substances. **Rigidity (-R)**: This is non-rigid because it represents a temporary activity—tissue can exist without actively secreting (e.g., dormant or inactive states). **Identity (-I, -O)**: As a process-type property, it doesn't carry or supply identity conditions for its participants; the identity comes from the tissue itself and the secreted substance, not from the secretion event. **Unity (-U)**: The secretion process is not necessarily an intrinsic whole—it involves distributed cellular activities across tissue and the movement of substances, making it a spatiotemporally extended process without clear intrinsic wholeness. **Dependence (+D)**: The secretion process intrinsically depends on the existence of tissue (the secretor) and typically the secreted substance; it cannot occur independently. This is classified as a **Mixin** because it's a non-rigid property that can apply to various types of tissues under certain conditions without being essential to them.	
locomotion	http://purl.obolibrary.org/obo/GO_0040011	-R	-I	-O	-U	+D	Non-Rigid Property (Category or Mixin)	Locomotion is the act or capability of moving from place to place. Rigidity (-R): An entity can have locomotion at some times/stages and not at others (e.g., an animal can be stationary or moving; a person may lose mobility). Thus it's not essential to all instances in all possible worlds. Identity (-I, -O): Locomotion itself does not carry or supply identity criteria - it's a process/activity/capability that depends on the entity performing it, not a sortal that individuates. Unity (-U): Locomotion as an activity/process doesn't constitute an intrinsic whole in the strict mereological sense - it's an event or capability distributed over time and space. Dependence (+D): Locomotion cannot exist independently - it requires an agent/entity that locomotes. There is no locomotion without something that moves. This makes locomotion a dependent property, likely best characterized as a non-rigid Category or Mixin describing a capability/process rather than a sortal type.	
secretion	http://purl.obolibrary.org/obo/GO_0046903	-R	+I	+O	+U	+D	Sortal (Kind)	A secretion is a substance or process produced and released by cells/glands. As a substance: (1) Rigidity -R: something can be a secretion in one context (e.g., while being actively produced) but lose this property when separated from its biological context - it's not essential in all possible worlds. (2) Identity +I and Own Identity +O: secretions carry their own identity criteria based on their composition, origin (which gland/cell), and chemical properties - a specific secretion is identifiable and distinguishable from others. (3) Unity +U: individual secretion instances form coherent wholes with intrinsic boundaries (e.g., a droplet of saliva, a quantity of insulin), not mere arbitrary sums. (4) Dependence +D: secretions intrinsically depend on the biological entities (cells, glands, organisms) that produce them - they cannot exist independently of biological processes. While rigidity is debatable, secretions as products of biological activity are better characterized as non-rigid sortals since the same matter might not always qualify as a 'secretion' across all scenarios.	
nervous system process	http://purl.obolibrary.org/obo/GO_0050877	-R	+I	+O	+U	+D	Sortal (Kind)	A nervous system process is a specific type of biological process characterized by neural activity. **Rigidity (-R)**: Not rigid because a particular molecular or cellular event could participate in a nervous system process in some contexts but not necessarily in all possible worlds - the process itself is contingent on the nervous system's state. **Identity (+I, +O)**: As a process type, it carries and supplies its own identity criteria based on the specific pattern of neural activity, signal transmission, and functional role (e.g., synaptic transmission, action potential propagation). **Unity (+U)**: Instances are unified wholes with coordinated phases (initiation, propagation, termination) forming a coherent functional unit rather than arbitrary collections of neural events. **Dependence (+D)**: Necessarily depends on the nervous system and its components (neurons, synapses, etc.) to exist - cannot occur independently. This qualifies as a sortal kind within the domain of biological processes, specifically processes that are intrinsically characterized by their occurrence within nervous tissue.	
regulation of body fluid levels	http://purl.obolibrary.org/obo/GO_0050878	-R	-I	-O	-U	+D	Mixin	This entity represents a biological process/function rather than a substance or object. **Rigidity (-R)**: It is non-rigid because being a regulator of body fluid levels is not essential to the entities that perform it across all possible worlds—various biological systems or mechanisms can contingently perform this function. **Identity (-I, -O)**: Processes typically do not carry their own identity conditions; instances are identified through their participants, temporal extent, and causal chains rather than intrinsic criteria. **Unity (-U)**: This regulatory process is not an intrinsic whole but rather a complex of coordinated sub-processes (hormonal, renal, neurological mechanisms) that may be spatially and temporally distributed. **Dependence (+D)**: The process necessarily depends on organisms/biological systems to exist—there is no regulation of body fluid levels without living entities possessing fluids to regulate. As a non-rigid property without identity conditions, it classifies as a Mixin—a property that applies contingently across different kinds of entities.	
cognition	http://purl.obolibrary.org/obo/GO_0050890	-R	-I	-O	-U	+D	Mixin	Cognition is non-rigid (-R) because an entity (e.g., a person or organism) can exist without actively engaging in cognition (e.g., during deep sleep or unconsciousness). It does not carry identity (-I, -O) as 'being a cognition' or 'having cognition' doesn't provide identity criteria - we identify cognitive agents by other means (e.g., as persons, animals). Unity is non-unifying (-U) because cognition encompasses diverse processes (perception, memory, reasoning, decision-making) that don't necessarily form intrinsic wholes - they can be scattered mental events or processes. Cognition is dependent (+D) as it intrinsically requires a cognitive agent (mind, brain, organism) to exist - there is no cognition without something that cognizes. The combination of -R and -I classifies it as a Mixin - a property that can apply to entities across different identity conditions and is not essential to all its instances.	
localization	http://purl.obolibrary.org/obo/GO_0051179	~R	-I	-O	-U	+D	Role	Localization is anti-rigid (~R) because entities can gain or lose the property of being localized without ceasing to exist - an entity may be localized at one time and not at another, or localized in different ways. It does not carry identity (-I, -O) as being localized doesn't provide identity conditions for the entity being localized. It is non-unifying (-U) as localization describes a relational property between an entity and a location/context, not an intrinsic whole. It is dependent (+D) because localization necessarily requires both something that is localized and a spatial/contextual framework in which it is localized - it cannot exist independently. As an anti-rigid, externally dependent property that entities can assume contingently, localization fits the pattern of a Role.	
establishment of localization	http://purl.obolibrary.org/obo/GO_0051234	-R	-I	-O	-U	+D	Mixin	The term 'establishment of localization' refers to a process/event of positioning something in a specific location. As a process: (1) **Rigidity (-R)**: Not rigid because the same entity can participate in this process at some times but not others - it's not essential to being that entity. (2) **Identity (-I)**: Processes typically don't carry stable identity conditions; they are individuated by their participants, spatiotemporal location, and context rather than intrinsic criteria. (3) **Own Identity (-O)**: Does not supply its own identity condition, consistent with -I. (4) **Unity (-U)**: Non-unifying because localization processes can be complex, distributed events without strict mereological unity - they may involve multiple sub-processes and don't form intrinsic wholes. (5) **Dependence (+D)**: Dependent because this process requires the existence of: (a) something being localized, and (b) a location/destination. The process cannot exist without its participants. Being non-rigid and lacking identity, this is classified as a **Mixin** - a property that applies contingently across different kinds of entities.	
motor behavior	http://purl.obolibrary.org/obo/GO_0061744	~R	-I	-O	-U	+D	Role	Motor behavior is anti-rigid (~R) because being a motor behavior is a temporary phase of a physical process or action - the same physical movement may cease to be classified as 'motor behavior' in different contexts (e.g., when analyzed purely mechanically vs. biologically). It does not carry identity (-I, -O) as 'motor behavior' is a descriptive classification rather than a sortal that provides identity conditions for instances - we identify specific behaviors by other means (the organism performing it, the time, the specific movements). It is non-unifying (-U) because motor behaviors can be complex assemblages of movements without constituting intrinsic wholes (e.g., 'walking' involves multiple coordinated but separable movements). It is dependent (+D) as motor behavior necessarily depends on an organism or motor system to exhibit it - there is no motor behavior without a behaving entity. This makes it a Role: anti-rigid, lacking own identity, and dependent on external entities (the organism/system displaying the behavior).	
biological regulation	http://purl.obolibrary.org/obo/GO_0065007	-R	-I	-O	-U	+D	Mixin	Biological regulation is a non-rigid property (-R) because entities can participate in regulatory processes contingently - a molecule may regulate gene expression in some contexts but not others. It does not carry identity conditions (-I, -O) as regulatory processes are identified through their participants and mechanisms rather than the regulation property itself. It lacks unity (-U) because regulatory processes can involve distributed mechanisms, feedback loops, and multiple spatially separated components without forming intrinsic wholes. It is dependent (+D) because regulation necessarily requires both a regulator and a regulated entity - it cannot exist in isolation. As a non-rigid, identity-less property, it classifies as a Mixin, representing a dispersive property that can apply to various biological entities contingently.	
regulation of biological quality	http://purl.obolibrary.org/obo/GO_0065008	-R	-I	-O	-U	+D	Mixin	This represents a biological process category. Rigidity (-R): Not rigid because specific instances of regulation (e.g., pH regulation, temperature regulation) can lose this property - a process token that is regulating quality at time t1 may not be doing so at t2. Identity (-I, -O): As a process type, it doesn't carry its own identity criterion; processes are typically identified by their participants, temporal extent, and causal structure rather than by the abstract category 'regulation of biological quality' itself. Unity (-U): Non-unifying because regulatory processes can be distributed across multiple subsystems without forming a single intrinsic whole - they often involve feedback loops and multiple coordinated activities. Dependence (+D): Strongly dependent - regulatory processes cannot exist without the biological entities being regulated and the mechanisms performing regulation. This is classified as a Mixin due to its non-rigid nature and lack of identity criteria, representing a property that applies contingently across different types of biological processes.	
sweat secretion	http://purl.obolibrary.org/obo/GO_0160269	~R	-I	-O	-U	+D	Phase	Sweat secretion is a physiological process/activity occurring temporarily in organisms. It is ~R (anti-rigid) because it is a contingent phase that organisms enter and exit - an organism is not essentially 'secreting sweat' at all times or in all possible worlds. It is -I and -O because processes typically do not carry their own identity conditions; rather, they are identified by the entities performing them and temporal boundaries. It is -U (non-unifying) because the process lacks intrinsic unity as a whole - it consists of distributed cellular activities across sweat glands without forming a single intrinsic whole. It is +D (dependent) because sweat secretion cannot exist independently - it intrinsically depends on the organism (specifically sweat glands and their regulatory systems) to occur. This qualifies as a Phase: a temporary, anti-rigid state that organisms undergo under certain conditions (heat, stress, exercise).	
quality	http://purl.obolibrary.org/obo/PATO_0000001	+R	-I	-O	-U	+D	Category	Quality represents properties or characteristics that inhere in other entities (e.g., color, weight, temperature). Following Guarino & Welty's framework: (1) +R (Rigid) because something that is a quality is essentially a quality in all possible worlds - a color instance cannot cease being a quality while continuing to exist; (2) -I (No Identity) because qualities as a general category do not carry their own identity criteria - different types of qualities (colors, masses, temperatures) have different identity conditions; (3) -O (No Own Identity) follows from -I, as the category doesn't supply a uniform identity criterion; (4) -U (Non-Unifying) because qualities themselves are not wholes with unified parts - they are simple tropes or property instances; (5) +D (Dependent) because qualities cannot exist independently - they must inhere in a bearer/substrate (a color must be the color OF something). This makes Quality a rigid, dependent category without its own identity criteria, classifying it as a high-level Category in the ontological taxonomy.	
process quality	http://purl.obolibrary.org/obo/PATO_0001236	~R	-I	-O	-U	+D	Anti-Rigid Dependent Property (Quality-like)	Process quality is ~R (Anti-Rigid) because being a quality of a process is not essential to the quality itself—it could contingently inhere in different processes or cease to exist. It is -I/-O because qualities typically don't carry their own identity conditions; they are identified through their bearer (the process) and their specific quale/value. It is -U (Non-Unifying) as qualities are not typically considered wholes with unified parts—they are determinable/determinate property instances. It is +D (Dependent) because qualities are necessarily ontologically dependent on their bearers (processes) to exist—this is the fundamental characteristic of qualities/tropes as dependent entities that inhere in their substrates.	
obsolete class	http://www.geneontology.org/formats/oboInOwl#ObsoleteClass	~R	-I	-O	-U	+D	Role	An 'obsolete class' is anti-rigid (~R) because being obsolete is a temporary, contingent status that a class acquires - a class was not always obsolete and it's not essential to its nature. It lacks identity criteria (-I, -O) as 'obsolete' is a status predicate rather than a sortal that provides identity conditions; the identity comes from the underlying class itself. It is non-unifying (-U) because obsolescence doesn't impose intrinsic wholeness constraints. It is dependent (+D) because an obsolete class must depend on: (1) the existence of a class that became obsolete, and (2) a context/system that marks it as obsolete - it cannot exist independently. This meta-property combination (anti-rigid, dependent, non-identity-carrying) is characteristic of a Role - a contingent, relationally-defined property that entities can acquire and lose.	
Thing	http://www.w3.org/2002/07/owl#Thing	-R	-I	-O	-U	-D	Category	Thing is the most general universal, representing anything that exists. It is non-rigid (-R) because being a 'thing' is not essential in any specific way—it's too general to impose essential properties. It does not carry identity (-I) because it provides no criteria for distinguishing one thing from another; identity conditions come from more specific properties. Consequently, it doesn't supply its own identity (-O). It is non-unifying (-U) as things can be wholes, parts, or aggregates without restriction. It is independent (-D) as the concept itself doesn't inherently require dependence on other entities. As the top-level universal that subsumes all entities without providing identity or unity criteria, Thing is best classified as a Category—the most abstract classificatory notion in formal ontology.	
